Geneid,SRX080704,SRX080705,SRX080707,SRX080708,SRX080709,SRX080710,SRX080711,SRX080712,SRX156368,SRX156370,SRX156371,SRX156372,SRX156375,SRX156377,SRX156378,SRX156379
SYNPCC7002_RS07710,6.1210278999598735,8.382959108471857,7.551288013759384,9.416447680136848,5.2860636837926975,5.584672302935151,4.634257149852509,5.084391713837754,8.521200926821095,4.469524273698001,5.886851546797142,6.332564213172725,4.80732941216737,4.512074115844599,7.372438193462206,7.328248703392207
SYNPCC7002_RS07715,9.422651685097016,7.77019363712673,4.6484168632936935,0.0,5.748103431687237,0.0,7.058229816288441,5.952161375337508,0.0,5.395407576550148,0.0,0.0,4.69894364469296,5.6273776338813235,0.0,0.0
SYNPCC7002_RS07720,6.291625326990821,7.792558853117627,6.626852579721645,0.0,6.438280373114239,0.0,0.0,0.0,0.0,5.605764166234023,0.0,5.262538827276955,3.24107774958545,8.040886346871483,0.0,9.716292668465112
SYNPCC7002_RS07725,8.384825793362996,6.905534315387757,4.773336085197346,0.0,4.590136281309114,0.0,5.621879932477864,0.0,5.399259769041903,5.049408598137767,4.092274922061574,5.940517279781539,0.0,5.754743078827917,6.522336345154878,0.0
SYNPCC7002_RS07730,6.247613155917232,6.17656900873981,0.0,4.749349949583217,5.817800653573697,5.452927337338905,4.904314506710312,0.0,4.684906033731146,3.1222711612582223,3.410623143646131,0.0,9.322871646167702,6.013317389317491,0.0,6.87497555627368
SYNPCC7002_RS07735,6.1138816362772435,5.7842670214052765,4.335360648485962,5.184283603158009,6.04760397199846,3.806059754715154,0.0,6.2056630193775195,3.0876773281642724,5.613047230640649,4.607990346122105,6.930610165076663,4.947154478470979,4.9042084042848355,7.516359168726726,7.608908488933934
SYNPCC7002_RS07740,4.768179618107902,0.0,5.096137243197768,0.0,3.048539888293167,0.0,0.0,0.0,0.0,3.1850283544784763,3.474823072027861,0.0,0.0,0.0,0.0,0.0
SYNPCC7002_RS07745,6.651699214221134,13.248405840504322,0.0,5.3102196144694185,6.607957380511579,7.009552717248263,9.708763062322886,6.912314556714336,0.0,3.645161505718553,3.4049538897526457,0.0,3.195692164548182,8.987394018089923,0.0,7.449611838995632
SYNPCC7002_RS07750,0.0,6.607455579459026,0.0,7.460927928328291,11.513989395376782,6.868111143545801,0.0,0.0,0.0,6.718073462999914,0.0,0.0,0.0,6.44357818939173,0.0,8.30330487197835
SYNPCC7002_RS07755,6.10081209593341,5.62217581348735,7.514103508233504,5.4852870219218595,5.266080467474726,0.0,5.327790967102068,4.8100505024282265,4.147583956183983,3.514488027399948,7.356929683151672,7.792413870647285,5.954204501475843,5.460059101321924,5.24426240990783,6.316941213622104
SYNPCC7002_RS07760,14.051114036060488,11.963861589300476,6.731336085339998,4.059548736951435,8.579200744635788,4.749883882145062,13.407207648951438,0.0,0.0,7.688354661898351,4.20894316142646,4.519803245720569,3.989616195426541,7.595847150001424,0.0,6.158603928835442
SYNPCC7002_RS07765,9.467734150850966,11.759277063761841,10.032135941331415,10.309118480396888,8.547310748627446,12.63967643408286,11.09003330720049,12.555878661518777,12.273541562597606,9.075368647520657,8.156768926340328,9.93936469879482,6.120235370410337,5.898751693942332,8.274486095683674,8.166257975639365
SYNPCC7002_RS07770,4.4136980190736566,5.881989617218079,5.7112623631856,5.429393486764602,5.840160172346219,5.161329008173942,4.616205196388416,0.0,7.794474135647032,4.703567574845353,4.614088458578171,4.928857253258062,0.0,3.799185092860773,0.0,5.593652644422052
SYNPCC7002_RS07775,7.141728483010617,0.0,6.486742811744344,0.0,4.352349787875535,0.0,6.3609145772368105,0.0,0.0,4.4994511727624085,6.7693705989079715,6.6819255385782785,4.584570563636497,7.074452316576817,0.0,7.359382192145323
SYNPCC7002_RS07780,8.935583783349161,5.392870283766501,4.261512943225285,3.990094794605341,6.333557365090962,0.0,5.099650845642695,0.0,0.0,3.8374961001423427,3.594451869804658,5.415701037654804,0.0,5.231365979265766,0.0,7.075005302381054
SYNPCC7002_RS07785,0.0,0.0,5.746714866480742,0.0,0.0,7.166651041426563,0.0,0.0,0.0,3.791393181892114,0.0,0.0,0.0,0.0,0.0,0.0
SYNPCC7002_RS07790,7.077682861552839,6.184841164292194,3.5361081878033453,4.198890335246006,7.545093386825046,4.892444478078934,5.315434053152795,0.0,5.664807373704468,4.600362204703646,0.0,0.0,5.0866947196691985,5.043614002262773,0.0,6.883292085624735
SYNPCC7002_RS07795,8.60399699004933,8.43932147765259,8.032358307229819,6.9847992962423335,7.662769218999106,6.393617992698057,6.414043512074222,6.87563141553496,7.591941688776914,5.835404833775351,7.816271174989186,8.8402051451535,4.636140313425566,6.548017873855068,6.73989810388245,6.832096395334111
SYNPCC7002_RS07800,9.421970392889548,8.829072988003759,5.974725532596051,3.7732353756998798,6.104023775275213,0.0,8.52864070505909,0.0,0.0,8.345955855464751,4.872203041273309,5.188942772921022,5.361638035831123,6.780320663175686,5.7653337394765245,5.856717773416019
SYNPCC7002_RS16980,6.190005392303234,6.436771450938879,5.540532283478477,4.693171964355472,7.2028604667437195,0.0,4.847911210110089,6.600068725247223,4.628829098230676,8.528422518962367,4.592746088090078,6.720186877908698,5.334944881291325,6.123188001894747,5.7384766539477985,6.406312424249357
SYNPCC7002_RS07810,0.0,7.164072306904394,0.0,6.387588863829901,6.293426401690523,0.0,0.0,0.0,4.374546367983374,6.723026726170138,4.589862152965654,5.880137719571552,3.8169590456142926,7.84259667331621,5.477895285968681,0.0
SYNPCC7002_RS07815,6.244521541855341,5.193330403183531,3.1517125035790423,5.313267009242096,5.408204388694634,4.4825007839964135,5.470066085772559,5.92731713273473,4.681895071589836,5.230032720542739,0.0,4.254379410715132,2.3476505472943483,7.69509317809866,4.818512886269856,0.0
SYNPCC7002_RS07820,5.069131196897499,4.599233424404734,0.0,5.908234142488764,5.378977672055121,6.403678692656426,5.847519368968112,0.0,4.096559540765866,4.005920928566219,2.8633758799482507,5.59205615845059,2.66476994672733,0.0,5.191583559862371,7.254079315107236
SYNPCC7002_RS07825,5.973021284150999,5.495162087522247,5.325395885824179,4.08842285890181,5.453557754230308,0.0,6.181660506292858,5.656798371850871,0.0,3.396553211007665,0.0,7.814549556915291,3.477277214549923,5.33337257018234,0.0,0.0
SYNPCC7002_RS07830,7.890259411644326,7.8185549712869715,3.749737202010143,7.3591681904988775,6.054494134339042,0.0,6.526714199597186,5.999969756011793,4.355612476706497,5.4428523306573195,3.102403940756749,4.885196400329709,4.348460487628271,5.9912605249622874,5.458445263607601,5.549436124546499
SYNPCC7002_RS07835,0.0,0.0,0.0,4.537585738525008,6.395984320378239,6.218514793984424,5.663465766445389,0.0,5.440703825801576,5.91963557072528,6.0691956252266746,0.0,6.636544328291801,5.7964036661980325,7.556674070564481,6.656405738736244
SYNPCC7002_RS16450,0.0,0.0,5.45206531461972,5.171388076661602,5.838491546775994,7.861922889025987,0.0,0.0,0.0,4.449943879542481,0.0,0.0,6.077794984014581,6.44357818939173,0.0,7.307864655374232
SYNPCC7002_RS07840,7.225680452005264,7.154158073875444,5.9929685968191775,6.285771201061938,6.7925766090417445,0.0,5.867745314903191,0.0,0.0,4.025229302461118,0.0,0.0,4.108859983786805,6.00102064930834,0.0,0.0
SYNPCC7002_RS07845,0.0,7.3958566564515005,5.251778007887879,6.5261701458711565,7.033826957541288,0.0,0.0,0.0,0.0,6.007021243804148,0.0,0.0,4.339097690395869,0.0,0.0,0.0
SYNPCC7002_RS07850,5.089103237468272,5.589312284098953,4.452613792551796,0.0,5.547647485517359,6.8348491428847895,0.0,0.0,0.0,3.483902843704601,0.0,0.0,4.502840801176368,5.427277494776672,7.182105364539074,6.283814382428785
SYNPCC7002_RS07855,6.4741290152682005,5.677299547510484,3.5992131271895826,4.264139167028157,4.66431355156788,4.959094804768594,4.416833605916214,6.826692944896358,6.458468186392213,5.067268057720898,5.124382588009526,0.0,2.758292369596952,3.6067200363882854,5.2990504654019865,6.372493247364639
SYNPCC7002_RS07860,6.756478964462884,7.265427742998954,5.528793567886748,5.247741116447839,5.915630215097455,7.526987953947841,0.0,8.83931008066847,6.740786294138638,5.493240349236358,3.883911043780693,5.722034714535886,4.61010535674259,5.53679700692433,7.293389559581777,6.394456922899563
SYNPCC7002_RS07865,12.731395532839576,8.526423080256057,4.70462491197873,8.06610264516139,6.928896571704376,0.0,11.878832090152379,5.031949419562599,0.0,9.538611823124459,3.111168401811108,0.0,4.755230484441618,7.126184550991013,0.0,0.0
SYNPCC7002_RS07870,7.2133798192195,6.730225321759269,0.0,5.292076083437484,4.42105010711919,0.0,0.0,0.0,0.0,5.133037443647445,0.0,0.0,4.65378426001659,0.0,0.0,0.0
SYNPCC7002_RS07875,0.0,0.0,5.2954726614996455,5.993152234007501,5.110019765776734,0.0,0.0,0.0,0.0,5.260059326975897,4.604344863604791,0.0,4.381768191846279,0.0,0.0,7.148470782204417
SYNPCC7002_RS07880,6.241436715110838,7.0679091709263915,4.621177503427758,7.282687611738213,7.2382661473163115,6.020706163337205,4.499264073528128,9.656962887142893,5.244955727226501,8.323905873741078,3.9437862467964115,10.00790027473967,5.809794334908523,0.0,5.383280022683022,5.474161126859427
SYNPCC7002_RS07885,7.69725406689061,7.946060450497425,5.477170258066192,4.235188083513298,0.0,0.0,7.32612056235117,5.809328810487732,5.131245908078064,6.015500840133912,0.0,0.0,4.559517770600866,6.059353342792524,0.0,6.342308478432964
SYNPCC7002_RS07890,6.593721168402886,6.620958928108581,5.722979625164357,5.65870225740118,5.5362000642259375,4.607836684380507,6.323189107830961,6.056205186710168,4.807956439749945,5.800647999362301,5.59602454425133,5.343654088990616,3.315722780613655,6.306885114359674,4.945016311980984,5.035129736412477
SYNPCC7002_RS07895,6.645529374899579,4.406330837509135,4.800467359988882,6.066457386015418,5.903347079401999,0.0,0.0,4.564054345832244,3.9073543530756756,4.87682854273092,5.292932826634361,4.428619498848816,4.291015136726962,6.5088200946247445,6.961367741426424,6.064504741462857
SYNPCC7002_RS07900,0.0,0.0,0.0,0.0,4.630834354166522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.556674070564481,7.6492369577096815
SYNPCC7002_RS07905,8.421292359808797,5.502767457751188,5.332979778363033,6.348539068195142,6.580686844939806,5.760577359227169,6.189330997555487,5.664421971160101,0.0,6.6669711888546415,3.697940943951298,0.0,3.4843579359025036,6.641369110859282,0.0,0.0
SYNPCC7002_RS07910,6.2741701405981285,6.7815286989035926,6.199229812733385,5.91562164933746,7.4993235775550575,5.07492946201339,4.530980407427241,4.9799105002401305,4.313987747303758,7.652797206259427,3.9748208279168358,5.817548295985012,5.2699318728660876,8.000639564520323,7.390086832801826,5.506590177953844
SYNPCC7002_RS07915,5.1134632748894235,6.5990810309533465,6.017668968979687,0.0,4.2950608099630845,0.0,0.0,5.775796676570753,0.0,6.8459424355089435,0.0,0.0,3.588098586658486,6.435214109748292,0.0,0.0
SYNPCC7002_RS07920,6.995756078412702,5.214806012523136,5.616246979685791,5.33479039862255,5.4297628800111974,5.471439228119583,9.683368196086324,5.375698431688776,7.4621988605424665,10.251804722327071,6.623720766274404,0.0,4.138489316812857,7.340605802096732,6.80152322554918,0.0
SYNPCC7002_RS07925,4.59576411955297,6.069422847105997,4.922302402914802,5.210445805156254,6.0275042063679765,0.0,0.0,5.251261592360152,0.0,5.051663494239059,3.3124954339958768,5.113449627313962,4.0183997294141856,6.483280232898553,7.255320144714327,7.76059342303424
SYNPCC7002_RS07930,5.884304496581513,0.0,11.34906128746148,12.019694132200067,6.607957380511579,8.225532811602951,0.0,7.545460500336537,10.888986203460808,8.97264013741351,10.070584875612706,7.404541059112636,6.588347755582182,7.536660106575235,6.997061863875743,7.089397867628623
SYNPCC7002_RS07935,5.251286752071619,5.7528555457958,0.0,4.337252907448061,6.37880191804106,0.0,5.457884502285531,0.0,0.0,5.358595608717488,0.0,0.0,5.228544714420945,6.165377886613164,0.0,0.0
SYNPCC7002_RS07940,5.322596377275115,4.289784338425994,4.682483996863436,4.804837009621689,6.509362483402763,4.540558842422195,0.0,4.446885556400701,0.0,6.232631932403123,2.588134952701513,4.311980896747901,4.733058899172172,9.679512242205027,0.0,0.0
SYNPCC7002_RS07945,5.635697963313172,0.0,3.494550298809888,4.155866661635434,5.37499470427436,0.0,0.0,4.753951985779661,0.0,4.394444756077797,5.485942229773854,0.0,5.0425148180583985,4.436888716710475,5.1876142136427665,0.0
SYNPCC7002_RS07950,5.466742538376723,5.396395692962215,4.264936135392508,5.734640603562421,5.489154275715452,4.682173005892595,0.0,4.588093394938677,0.0,5.357082965518204,4.846362667832141,4.452554971306109,4.875429348609106,6.669725065230184,6.575009602327029,7.078589805565585
SYNPCC7002_RS07955,8.874720379956006,8.73590164774655,6.764631789427298,6.069962181628974,5.590916360755334,9.64951236577628,10.148823754557299,9.899124793589433,8.984186256496802,6.05868727438971,7.216479505677036,8.53739253519563,0.0,8.932363206115514,7.546004848108356,8.634939640476054
SYNPCC7002_RS07960,6.969206638401605,0.0,0.0,4.095744180645544,4.745861816240047,0.0,0.0,5.664421971160101,0.0,4.894680780072764,0.0,5.525638716186866,3.4843579359025036,7.895948548145982,0.0,0.0
SYNPCC7002_RS16455,0.0,0.0,5.5027406110665975,0.0,5.889440355849269,0.0,0.0,0.0,0.0,4.4994511727624085,0.0,0.0,0.0,5.510740830070089,0.0,0.0
SYNPCC7002_RS07965,6.908628887702753,5.443067150204817,0.0,4.993728230783015,6.864814270961732,6.686714958370612,0.0,5.60457594611514,0.0,4.835700915268482,0.0,0.0,4.360259043252025,7.422201760772106,0.0,0.0
SYNPCC7002_RS17225,0.0,0.0,6.486742811744344,6.202353117491422,6.298380608718155,0.0,0.0,0.0,0.0,6.769428658919586,0.0,0.0,0.0,0.0,0.0,0.0
SYNPCC7002_RS07975,5.417281094625611,5.512973571371437,5.560463493896778,5.279261869162005,5.035675264560792,5.199009945060941,5.219120783916523,5.674652396624358,0.0,5.307713456700025,2.328114004689037,4.966351233764271,4.990822195402133,6.447455333290097,5.540506078234461,0.0
SYNPCC7002_RS07980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.160537989044654,0.0,0.0,7.1764674801355595,0.0,9.487807765219396,9.318066170329224
SYNPCC7002_RS07985,6.876864644133434,0.0,3.731576805042469,3.4674314209073147,5.461158092389447,5.098384593868403,5.52307241901296,0.0,0.0,5.423677801681223,4.5519969543983745,4.866236184372333,4.72679103632755,5.250219159906882,7.414110267122514,0.0
SYNPCC7002_RS07990,5.606066323620152,0.0,4.00781800050419,0.0,8.051969879398843,5.38710242532123,0.0,0.0,0.0,3.973754148327602,3.349697739736192,5.1535798187295345,4.057191688815138,4.015490988704755,0.0,7.388828777674121
SYNPCC7002_RS07995,6.109199939334246,0.0,6.03438158294887,4.218930070685035,3.3820773371057866,5.888776017945302,6.318122195207744,5.792461743813837,5.1145636598681445,6.112333223699761,0.0,5.6534296263324135,5.107261042074959,6.770620704261476,6.23350270712774,6.32534626171572
SYNPCC7002_RS08005,12.830532876782236,13.768518408844411,7.026726226607539,6.422668667304162,7.8313348761416,15.220822791461767,12.009673129248938,12.853021411428486,8.664249992925525,8.121960578424655,7.843486453568375,6.492011499415533,7.398709787837101,6.884062646606827,8.654164204492165,10.27529956433365
SYNPCC7002_RS08010,5.908387816150993,7.405646166200696,6.971761040255071,6.535911443927791,6.372074380316296,6.096513351316076,5.54227719616197,5.022338034337175,6.620033473869982,4.970631872974688,6.114708080284061,4.885196400329709,4.745683385427384,5.674991087812347,6.441945799483802,6.533950578179779
SYNPCC7002_RS08015,5.443091973766437,5.538823788950326,5.112866785422762,3.5861197485790446,5.674000445153625,4.262795137019684,4.678778057200655,4.170044127575203,4.460754179704759,4.850634462454784,3.731993131327464,4.0365762920823425,4.453576310997706,4.411225859965226,6.141145089974918,6.232909408500775
SYNPCC7002_RS08020,6.10081209593341,7.187477768619184,4.484650897244871,0.0,6.057277699280371,0.0,0.0,0.0,5.106298544677094,2.635510279328921,3.810889496182837,0.0,3.595858453670111,5.460059101321924,0.0,6.316941213622104
SYNPCC7002_RS08025,7.320166127074366,7.510064870390446,8.790964139517438,8.045802698449501,5.17804936377215,0.0,0.0,0.0,8.97620929243349,4.363753836184584,10.342822655047426,9.849004820823575,5.730223668105954,4.406152900523787,8.120427667634228,8.534100866913347
SYNPCC7002_RS08030,7.13649733886901,5.667815510843637,5.183621567033438,5.068987481197823,6.553144182869359,7.175328740290245,7.027160888119151,6.81710475098993,2.9834622600899356,6.082660402799805,6.532025565625137,4.410114046338231,5.400449019431375,7.369751830427686,6.942111860226563,6.3629366913746015
SYNPCC7002_RS08035,0.0,7.145948668261223,4.444724791721299,4.171346295096642,5.797412720494192,0.0,0.0,6.729522335922232,0.0,4.718355740327215,5.28487668705336,5.604115215697412,0.0,4.452530305771498,0.0,7.2663122539543545
SYNPCC7002_RS08040,5.269534491710272,6.757978354953415,4.630195488106165,5.31938218094692,8.291599039112329,0.0,0.0,6.921635477659988,0.0,11.497774395542471,5.880940346493284,5.794205001511272,4.680696060317002,0.0,7.366461529530587,8.041183576485041
SYNPCC7002_RS08045,4.408848306842076,4.901329174180766,5.300414751032078,5.020540138743704,4.550648722753049,0.0,5.581506202268327,6.039429458151542,4.393757936959755,4.302037722102499,6.154215017892447,5.8999753536340425,0.0,6.290068322691197,0.0,6.573601407811986
SYNPCC7002_RS08050,7.787228684722039,5.518105057741524,5.663102118313555,5.381438842121876,5.476485624587253,4.8020628693853915,6.204798877381676,6.665654971727957,6.297870433148503,4.348673969971006,4.656313868405707,4.571640171403554,3.4986452897066767,7.85042463209968,5.140861216837421,0.0
SYNPCC7002_RS08055,6.592365279501468,4.820343461712389,0.0,2.572166428277443,5.680206512798661,0.0,4.530980407427241,4.024917520427376,3.384756179613893,6.007021243804148,4.278280018990492,0.0,5.991863004455704,5.226693000656134,4.449069811702373,6.490635245520817
SYNPCC7002_RS08060,6.695658457953385,0.0,4.849307107082847,4.972179096436863,7.784221975361475,4.7067218784755775,5.127955440861246,4.612575787620335,3.954661136247501,4.416188499515534,0.0,4.476933628675757,3.408674035387261,8.473579720135453,0.0,5.135062270855136
SYNPCC7002_RS08065,5.197959755088749,6.274774378117995,0.0,0.0,5.657367847724632,0.0,4.438030428275869,0.0,4.221742123971159,4.130620748067802,3.883911043780693,0.0,0.0,6.330771557694534,5.320720000045258,0.0
SYNPCC7002_RS16685,6.621115751485615,0.0,0.0,5.685837927583859,5.7813147153747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0425148180583985,6.965247021393292,0.0,0.0
SYNPCC7002_RS08070,0.0,0.0,8.262076051703943,7.213647948728983,6.319380950088452,5.636190640107344,5.085716243785789,0.0,4.865340172126766,6.062200447624894,5.80342022049675,5.401683681264704,5.260625989882764,6.515866484942633,5.9799097648617865,7.642112920029462
SYNPCC7002_RS08075,5.224363333174549,0.0,0.0,4.310977308124606,10.049311672071081,5.984289006328281,0.0,0.0,0.0,9.689407237769121,0.0,0.0,3.6930213705850887,11.176996447124955,0.0,0.0
SYNPCC7002_RS16135,0.0,5.771246851195146,0.0,4.355068239622906,5.987971198876465,6.029960562649987,5.476197471019131,8.498642611116525,0.0,5.565176999257591,4.90521628759468,5.794205001511272,0.0,6.1838550621990676,7.948506828870551,7.45895694434383
SYNPCC7002_RS08085,0.0,0.0,0.0,0.0,5.906845528015885,0.0,0.0,0.0,0.0,4.679278719696973,0.0,0.0,0.0,5.123403720152993,0.0,0.0
SYNPCC7002_RS08090,6.677550621014456,5.40347372800282,3.344625494244627,3.087721387785047,5.361932193037101,6.64657584001143,4.1513718361749525,6.139649923339032,3.937562120771988,4.055604526983073,6.306342204924619,4.459474395038887,4.882432700428609,5.556222071999294,5.0270250999824775,0.0
SYNPCC7002_RS08095,6.3370595131510505,6.046685693407946,5.212217459834642,5.404718097484031,7.5260344104177745,0.0,6.326577214657613,4.266757412709279,4.558471240048055,6.007021243804148,4.774999167113701,4.132756181044314,4.551270952439988,5.220177539718893,4.694617014566021,0.0
SYNPCC7002_RS08100,10.258880079841573,8.251827710458999,9.775317092329065,8.788557535458718,5.499801068486664,0.0,0.0,6.429027602106362,0.0,5.0801700524781825,7.176114654016267,8.596130897350442,6.146330449075892,6.680506831820989,6.872557346850934,7.959043552598274
SYNPCC7002_RS08105,6.356989519160603,4.5914197710884155,6.953095672206873,5.681847431624912,6.353486768597881,5.819204360640801,0.0,4.75003335257518,0.0,5.928931408891375,4.698617991292985,5.584074761910592,4.784286780717634,4.433007203329964,7.473473551160567,8.699352783618805
SYNPCC7002_RS08110,9.99767073777406,9.996046002468821,4.842220456623398,5.277732184217353,5.224471324158758,5.67163211427942,10.346649148032721,6.150438665323029,4.9002741915234065,5.59225182249074,2.727692778635408,0.0,3.9407621016598133,8.503628557950252,0.0,6.1071515627978235
SYNPCC7002_RS08115,6.0038914432077455,4.956448111467965,0.0,0.0,7.552433505508629,0.0,4.666026194907896,0.0,5.4146554611167765,3.8060274866559602,0.0,6.944362323841255,2.9830331277636555,4.796414828065575,6.537933055324448,7.21010352609496
SYNPCC7002_RS08120,10.109512393167805,9.944545682244904,0.0,4.633712421774786,6.495138154518323,0.0,8.907953293322258,0.0,0.0,5.444462320600112,4.22702515721099,0.0,4.9619680714960435,7.202271572289428,6.663597263946614,6.7557497425669455
SYNPCC7002_RS08125,5.930917676936591,6.436771450938879,4.57120017896364,5.665014716588883,5.760464895074346,5.969390779083444,5.822642937382432,4.336433097658298,5.59937444156924,5.316858928816248,4.285688305354354,0.0,4.370252701755633,6.123188001894747,6.314403513580125,6.8170913596463265
SYNPCC7002_RS08130,7.233303244176493,8.846682285688585,6.874679924914797,8.134127745397835,6.275408854656867,7.477358335146857,6.5577725274682885,6.22076395485764,4.569480874078498,7.210794312294141,7.513322750166171,5.673091481858085,4.775920531019039,6.882790547412492,6.982676370807605,6.7557497425669455
SYNPCC7002_RS08135,0.0,6.51009589196318,0.0,0.0,6.948770998909219,5.783732578538471,0.0,7.666398295206396,0.0,4.356192177480102,0.0,6.533224288102519,4.440912362922723,5.363967021902818,8.112507556255403,0.0
SYNPCC7002_RS08140,7.1771031894945825,6.694047829407857,0.0,5.256494038380712,4.386249995304045,0.0,0.0,0.0,0.0,0.0,0.0,6.717206694527528,0.0,6.530065677021938,0.0,0.0
SYNPCC7002_RS08145,6.4046200693612985,6.333475774308832,0.0,3.9501715787420113,4.041376879355827,0.0,0.0,0.0,0.0,4.49274184800247,0.0,0.0,4.270939235221013,5.189873302066702,0.0,0.0
SYNPCC7002_RS08150,5.600215320593001,0.0,4.002216172375026,5.966501781918246,6.541547319561247,0.0,4.833452652355618,0.0,0.0,5.490322802061914,5.233635902419894,5.1477740882848195,4.607243799021133,6.2583332066574595,6.710062851153958,7.382890595114101
SYNPCC7002_RS08155,7.264819577333745,4.820343461712389,3.709243906873655,3.4454666192786902,5.249647651412687,6.053367918703189,4.530980407427241,4.9799105002401305,4.313987747303758,4.928254217467133,4.928197544885012,5.817548295985012,3.757877670140535,4.660867312829869,6.398662055210781,5.506590177953844
SYNPCC7002_RS08160,0.0,0.0,5.280752400068077,0.0,7.9651975244921465,0.0,0.0,0.0,0.0,8.166032727373778,4.589862152965654,0.0,5.332010750407845,6.270150084501477,0.0,0.0
SYNPCC7002_RS08165,8.60399699004933,9.11583400410178,7.340620145550417,7.6130200711165195,7.081362097342134,7.5539783224267305,7.405559497648613,7.287594192057493,9.67367486924697,7.638204493995515,8.51424689752681,8.141731464018333,7.003251471677781,5.306408623603684,7.05912410958556,6.832096395334111
SYNPCC7002_RS08170,5.121681123470865,7.6000387535679,0.0,5.171388076661602,4.863486133619041,5.880408586223606,7.300595418853492,5.78410425785858,0.0,4.758609252716092,4.758552820284231,5.645087720448895,4.534929784457726,4.492466637919246,0.0,0.0
SYNPCC7002_RS08175,6.568845450309412,4.797423269585887,4.630195488106165,4.916338382367566,5.987971198876465,0.0,5.476197471019131,4.956901543283205,5.254107365475144,6.677822955225999,3.0428721014830504,5.794205001511272,5.463738907083946,3.694853623320895,0.0,7.046650135272814
SYNPCC7002_RS08185,7.209710262229607,4.458126131242126,3.364447935292395,4.02088197246691,6.945106459841503,0.0,6.110809289154611,0.0,3.9581087984359975,5.79198121846912,2.7370604738752338,4.480453394823734,2.5415550357623675,8.720550131982893,6.026360726094431,0.0
SYNPCC7002_RS08190,6.796090725363129,0.0,6.142704685662177,5.13877719172072,6.7925766090417445,0.0,4.728377249854497,0.0,5.478019152326964,5.957196115133556,5.698740969496673,5.041922851426197,5.877549024041175,5.833908674605514,11.342617153374238,6.694215324572907
SYNPCC7002_RS08195,5.884304496581513,6.389924759969746,0.0,0.0,7.338994634075632,0.0,0.0,0.0,0.0,4.2408096244115905,5.516154052902094,6.413031047160245,0.0,5.245481457836911,0.0,0.0
SYNPCC7002_RS08200,6.043462780530002,4.03989504081007,4.827284139940218,5.970239821627446,6.066044043057882,5.823202046588351,0.0,5.726967281094596,4.486459369804428,4.60700395142302,6.930922276664069,4.06186713410095,3.0182005692657743,6.704519941350272,4.62231041178426,6.259471542158836
SYNPCC7002_RS08205,6.826676907926899,6.649423339840524,5.787050309699058,5.100385865091294,6.7925766090417445,5.80859963974009,5.66214714847939,5.45484128236882,0.0,4.261041937133377,6.1953089485271935,4.6034861135530205,5.244164042090953,6.3713582797067705,6.562985668546574,5.263699956887416
SYNPCC7002_RS08210,5.548640615212319,0.0,3.952880200864386,0.0,7.4813920623521115,5.329877966665205,4.782652969997962,5.234372477920143,0.0,7.187705805072709,4.780526420551491,0.0,3.0894667009944117,8.955126766515615,5.67211188021359,0.0
SYNPCC7002_RS08215,6.4011639573086905,5.347844014181269,4.776697639999712,4.500338233982507,6.138043733619214,0.0,4.097637381698536,0.0,0.0,4.002094117828635,4.4893439417244165,0.0,5.0425148180583985,5.5004544729787765,0.0,6.617850753662188
SYNPCC7002_RS08220,5.957838186086796,4.911184932398584,7.282823244541227,5.03042286563344,6.323416801882072,6.72422028314394,4.621104211391224,5.071090181283103,0.0,4.708478805018467,3.1469129032008833,4.933796772996966,3.84519849362228,3.803925735889092,5.5075943696523115,5.598653963338146
SYNPCC7002_RS08225,0.0,0.0,0.0,0.0,6.114143351620891,0.0,0.0,0.0,0.0,4.718355740327215,0.0,0.0,5.777957259002551,7.301153992227213,0.0,0.0
SYNPCC7002_RS08230,7.054610587994509,10.274036680117874,10.100328985231814,9.39817758382925,8.972656328840026,9.92081321832894,8.974573287774215,9.086988654177839,9.177212807655364,6.761910239488668,8.151456387234537,8.775986846549527,6.642552294351457,9.045796257497793,8.95029656468169,7.051336883537816
SYNPCC7002_RS08235,8.495684548877849,6.258068336588388,5.107697301021287,9.303146031103916,7.023241735972078,0.0,8.478030403142691,0.0,3.519966732032601,7.143464055244258,2.3450366934211107,5.556496988579017,3.5131036237084743,8.863115374119872,0.0,5.652287960334794
SYNPCC7002_RS08240,5.577055539932618,5.10208787694072,3.9800522371331875,4.656052061606293,6.298380608718155,0.0,4.810637524436371,0.0,0.0,4.7127028442185095,4.808509433699269,0.0,4.584570563636497,5.91784583682494,0.0,0.0
SYNPCC7002_RS08245,0.0,0.0,4.509199904055515,4.235188083513298,3.3976139384316553,0.0,0.0,0.0,0.0,5.756919795005785,0.0,0.0,3.6194379119656204,4.517021793577311,0.0,0.0
SYNPCC7002_RS08250,8.835841356594933,6.834759961491322,3.7589179051354504,6.187555734719561,5.490038377882211,5.127074991330958,0.0,0.0,0.0,8.092885431621042,0.0,5.870323724849471,2.907199283327905,9.051427749379892,0.0,5.55914058162687
SYNPCC7002_RS08255,6.670371882255168,0.0,5.443797583834749,0.0,7.316176432666247,0.0,0.0,0.0,6.65468827095641,5.981886679479471,5.317389192331067,5.636795715738662,0.0,0.0,6.216756516973151,0.0
