Geneid,DRX114943,DRX114944,DRX114945,DRX114946,DRX114947,DRX114948,DRX114949,DRX114950
SYNPCC7002_RS11030,8.18874095429454,7.400094657360933,7.575481825212498,7.3670622547775455,7.851399711794206,7.759977182721437,8.244899118707043,7.647090118186234
SYNPCC7002_RS17235,4.725574215147501,1.6091203236964648,5.067714201584802,6.102831446589684,3.219839944795089,6.1316730787365,5.417827295184137,4.365905628049595
SYNPCC7002_RS11035,6.630052790050032,6.142403386738167,8.73780022791934,9.075839373173437,6.641107698548247,8.552283367496964,7.101047296790433,8.922594884729929
SYNPCC7002_RS11040,5.545950207906577,5.051029769097551,8.094469797709106,8.08737690257021,5.376145008276269,7.4858649183944195,5.580273297311692,7.418593876171804
SYNPCC7002_RS11045,5.495501559390604,4.600732077929299,7.754732501547022,7.869659315509656,5.396261338273503,7.462778879040426,5.449934507057284,7.422545992548988
SYNPCC7002_RS11050,3.964955853918554,3.5690192457116843,6.4170819850361545,6.625495913707074,3.986012673370609,6.163556270570519,4.14495812284388,6.089666456187335
SYNPCC7002_RS11060,7.100712700235981,6.933981585627431,7.548798433260355,7.370715351122558,7.425279750338394,7.016404073115528,7.480422194667798,7.168306471510014
SYNPCC7002_RS11065,6.51592091333683,6.569169965012752,5.356290350358089,5.512443153508055,6.788282937966083,5.628426905125183,6.5711730563856445,5.261604239771613
SYNPCC7002_RS11070,7.2916371698299125,6.880841411224322,7.400600222475378,7.842999962956016,7.227105767110011,7.882801076038301,7.685042720856363,7.597589598561577
SYNPCC7002_RS11075,5.663613458194981,5.718825447184486,6.164627593491153,6.592100532264741,5.685621946755672,6.137999107067824,6.08139144248958,6.167867132992845
SYNPCC7002_RS11080,3.423720449233727,3.487985589017113,4.7880810764710615,5.271553814313526,3.837933263622967,4.32436180236431,3.9899477935878016,4.57171994269561
SYNPCC7002_RS11085,5.359087656760581,4.555734498209942,6.671188018940364,6.806813545351707,5.139481351780075,6.659907226595398,5.62411411416706,6.474919675102742
SYNPCC7002_RS11090,8.624838316548942,8.680543942830404,8.52768338277539,8.459823870783868,8.898313018099252,8.251945688071533,9.145526774267836,8.130516189612006
SYNPCC7002_RS11095,8.980382654166753,8.675706522266328,9.306343897729006,9.191184886264768,9.430078916629684,8.93069789234031,9.368669679964638,9.208335176412497
SYNPCC7002_RS11100,5.365857687997314,5.35424397047845,5.468302973264166,6.030042413769238,5.2562026486475055,5.277369149369627,5.800187717278747,5.35157366985888
SYNPCC7002_RS11105,7.388169192907883,7.34474140705598,6.102755877993498,5.99907461481664,7.140774062716217,5.816914368567097,7.127070386963986,5.976055900425041
SYNPCC7002_RS16470,4.001453268579333,4.05785380306676,4.789558448344848,5.324776904175143,4.34194453321694,4.746366274100299,4.520336590528148,4.786257490859097
SYNPCC7002_RS11115,5.5646839853355035,5.296628384610198,6.377571646166329,6.41566453048224,5.5411229642367585,6.093303602026003,5.837540630745785,6.319059534099343
SYNPCC7002_RS17005,7.156332684649197,6.230122376278585,6.816828267081018,7.07149252875423,6.847631649575103,7.013393473096268,7.000680619150187,6.6105409449243595
SYNPCC7002_RS11120,5.087935323427564,4.758643090702903,4.849170804288683,5.476549194882553,4.972617039712869,4.962001966126891,5.100260554961076,4.512497875304679
SYNPCC7002_RS11125,5.587647493492495,6.094837237184075,7.283111659523593,7.3698340413373655,5.733513499095027,7.112363687034186,6.167896764616418,7.073046583672374
SYNPCC7002_RS11130,6.993558014607912,7.981293925718969,8.790140375218709,8.787051065069669,7.2267119418888495,8.398686205144404,7.533567651725795,8.581028924092918
SYNPCC7002_RS11135,5.695929221047354,5.621601562435251,7.527068754378004,7.586354695399028,6.11144985714219,7.5012656384982765,6.358498323566008,7.472183197140983
SYNPCC7002_RS11140,5.647417839293535,5.514247486714167,6.551301791771945,6.7588864475103305,5.514394931888236,6.44359805159904,5.769158994911774,6.854027579875325
SYNPCC7002_RS11145,7.491259141699472,6.941690882527204,8.281722982525746,8.073036092965905,7.076392874535577,7.365376174025158,7.37677930761574,6.776678426063476
SYNPCC7002_RS11150,6.889765550913718,6.996893777464861,7.3354182498421885,7.413859594474638,6.679685652443961,6.637574245161208,6.903122550414297,5.975339129293313
SYNPCC7002_RS11155,3.6373034824605943,3.87530524192381,3.514529951353327,4.643229671991388,3.635319558092788,3.643205337066131,3.882520770501665,2.768671607867004
SYNPCC7002_RS11160,5.951017774497609,5.410476644368324,5.454866079397505,5.334086331660357,5.779303028358588,4.776256204116236,6.081550000204583,4.8143319894586405
SYNPCC7002_RS11170,5.0400314871760505,5.03945551457422,5.778151229467274,6.312035380402279,5.065205985815602,5.807836457979312,5.467040357855959,5.889264997557551
SYNPCC7002_RS11175,3.924487960284453,4.02417686288613,3.8105452448969253,4.91387883782192,3.5764222715500336,3.7390143098961572,3.7293841197579627,3.6653455929751746
SYNPCC7002_RS11180,9.806367724696916,9.633265611005074,8.936930173945465,8.910792653480534,9.733687145039887,8.906582542593679,10.039802677086412,9.365806123507511
SYNPCC7002_RS11185,3.942111535431507,3.616884115067404,5.959234832119719,6.331760318386655,3.7639177815609126,6.115519077671022,4.043243212839978,6.4769668688092645
SYNPCC7002_RS11190,8.342459626676888,8.435287189664301,7.630647534649153,7.717999284536818,8.319394825005489,7.449938705162127,8.54260853629837,7.523637559618977
SYNPCC7002_RS11195,5.094594118593413,4.870226721609446,5.904024095260601,6.211228224448854,4.715400061475198,6.335362884555808,5.23828925962627,5.446374388634114
SYNPCC7002_RS11200,4.678202224873242,4.337539300771968,5.799030700093903,5.499738960650392,4.9886852453269,5.7842761112428445,4.872283061739786,5.456159299047539
SYNPCC7002_RS11205,8.024320800332452,7.997554203871652,10.612916324950143,10.432574982029815,7.969285409784292,9.9285128257646,8.342877999341773,9.544733487354108
SYNPCC7002_RS11210,10.495389882696944,10.151124115630967,9.512941722211337,10.063305270551659,10.41329851447404,10.661319384128287,11.084198126844731,9.690331026701493
SYNPCC7002_RS11215,3.8302335350157795,3.7606977775145047,4.959316602579159,5.420792605486263,3.9864854867305004,4.7991720153389945,4.241884594360232,4.739889973554747
SYNPCC7002_RS11220,5.784013565496725,6.278254560514711,7.025776858081722,6.833290228081302,6.221989570848138,6.924867182267033,6.452675977865612,7.034491973104704
SYNPCC7002_RS11225,5.747818574572606,5.427555335742193,5.818799939126549,6.226474775008497,5.536922465996608,5.467674160694534,6.006721603242161,5.6279281009630475
SYNPCC7002_RS11230,4.800491394799661,4.889693466629187,5.111307893668748,5.18682816776577,5.388044884207837,4.641391575941099,5.281850176883065,5.0797220928214495
SYNPCC7002_RS11235,4.741221590242201,4.599195149670029,4.867387654602449,5.4162903755836895,4.642463370092195,4.993515058073743,5.020832386942984,4.651420611624291
SYNPCC7002_RS11240,6.124188170740081,6.176249940798192,6.243069804023366,6.719731205161532,6.1899625083945775,6.445899095368338,6.549843998179049,6.7024262744170215
SYNPCC7002_RS11245,4.841799791879576,4.99080657553762,5.244211047614127,5.6701903094311055,5.052387550061869,5.534190407003708,5.280296470966703,5.464058041601529
SYNPCC7002_RS11250,4.8391830756154475,4.956032258663148,5.017149169398947,5.621734493418321,4.512375708554513,4.73764184997223,5.020274092443334,4.92512481338013
SYNPCC7002_RS11255,4.892522076952582,4.921893257868431,5.4177643030739775,5.960099998605837,4.994167812263699,5.585591885365266,5.319428510006538,5.799857350474553
SYNPCC7002_RS11260,4.6137688787883295,4.321795416275091,5.146083585713824,5.343788862004979,4.626593710899832,5.193914952934247,4.670903303566254,5.162086780677445
SYNPCC7002_RS11265,5.493617379901757,4.957493073705012,7.9960063114644555,8.005829436768014,5.646658451411438,7.948380600297571,5.941108759375919,7.857333576171716
SYNPCC7002_RS11270,5.357897557518322,4.951237883747711,6.550939637514036,6.593806789098575,5.540087613671941,6.585429729166259,5.745051252832236,6.520383525579329
SYNPCC7002_RS11275,5.408214899121559,5.134487049311219,6.564484380702396,6.761934071787705,5.325037201100493,6.620044723699167,5.7614011948017545,6.786159992729357
SYNPCC7002_RS11280,6.269888347083456,6.004622763962246,7.2979294167423,7.3232735715244415,6.461793200885175,7.6654292989437405,6.820282194344932,7.74058315645376
SYNPCC7002_RS11285,7.110368784449237,6.6130703511048035,8.368192856736545,8.252328078050462,7.369867813185516,8.763338776298818,7.743283933541476,8.679779590292766
SYNPCC7002_RS11290,3.354725751674409,3.2698480177443052,4.8419928632371985,5.006409561971267,3.5121518143357036,4.70910248228002,3.72812021089677,4.039112163522186
SYNPCC7002_RS11295,3.675902325037208,3.363961362749046,7.093214677114537,7.062145402058351,3.7494827512915876,6.98095452450456,3.696338188518873,5.873012749766588
SYNPCC7002_RS11300,3.1958651084304917,3.4824500088208277,6.543380448574604,6.875707053677103,4.308274377319901,5.8525160693396066,4.686526337706832,6.602382687172488
SYNPCC7002_RS11305,4.369588011760331,4.067842520567829,7.166560100506177,7.702481858091873,4.530231234415854,6.86135413622704,5.22963524109163,7.204722482297658
SYNPCC7002_RS11310,6.60155612269134,5.8778157616494235,8.817966476770529,8.391074376828733,6.452522163770067,8.474165871909646,6.596856921649307,8.426176930395277
SYNPCC7002_RS11315,5.277768125722302,5.614350280908721,5.7139588667702155,5.835536084319574,5.437116694723899,5.521754839847726,5.673846790821864,5.569106377678815
SYNPCC7002_RS11320,6.843605709945907,7.157142205117674,6.727502629004829,6.797547842301708,7.1877037848751675,6.8358027744945336,7.281730449814319,6.844110864160508
SYNPCC7002_RS11325,6.747273462674151,7.373632745978413,7.073319127252505,6.626726572725876,6.8731345091966585,7.043428320827605,7.281507810308046,6.762254401095876
SYNPCC7002_RS11330,6.377903063420563,6.664803852000192,5.866310859125618,5.9729175719354295,6.40049083140283,6.224121076071509,6.339741370623668,5.638891448303876
SYNPCC7002_RS11335,6.27090420374159,6.552053993045229,5.877240906361779,5.812701778029044,6.423358479870968,5.837388775584491,6.38322988032993,5.582622735746829
SYNPCC7002_RS11340,5.161530957805539,5.230247251594414,7.129814223747836,7.136381738375888,5.493281364509343,6.914655215035852,5.977958215172814,7.331648981388563
SYNPCC7002_RS11345,5.702880683246836,5.402618709620176,6.97205589179713,7.107642535662834,5.588279679165702,6.709509911909827,6.176355488672856,6.786172541595095
SYNPCC7002_RS11350,6.860817401438056,6.654941488717904,8.135196586168616,8.11457578887177,6.696596318456474,7.690291055336873,7.093761117070262,8.028365504945407
SYNPCC7002_RS11355,7.371299451875304,6.960099411820286,8.638100692419025,8.83589188471612,7.491217757666051,8.16717351272126,7.629981583197953,8.49251580484881
SYNPCC7002_RS11360,4.604696154907873,3.610022280410118,6.689330927634086,6.573454502087747,4.731958028465333,6.190038100725246,4.809822391311576,6.273092874937145
SYNPCC7002_RS11370,8.411804153855808,8.34604851415878,7.679432160263917,7.370379271255432,8.218474222285495,7.654999938705901,8.570126121360909,8.225098031438176
SYNPCC7002_RS11375,9.757352035182546,9.010369741682121,8.297361378246144,7.930196334739482,9.24523556092006,8.346326943331349,9.418939818182839,7.55007007173796
SYNPCC7002_RS11380,6.138016778845012,5.842173947363756,6.595561255928674,6.392998817306697,5.983908359652854,6.757021037102456,5.9658025575306635,5.89416011650343
SYNPCC7002_RS11385,4.0928607888528585,3.8815804196402075,4.803441186909309,4.975232549994168,3.8731172050961122,4.599655558632013,4.1576190023654185,4.876946698675754
SYNPCC7002_RS11390,6.583959796233048,6.240621092640178,7.345605767697732,6.877959672744237,6.94768435899775,7.249196814052473,7.097639466731458,7.67163602717638
SYNPCC7002_RS11395,6.026463527211245,5.582787632970428,6.319462389388353,6.19095176593413,6.03122787164609,6.933532598632342,6.256229678252141,6.7593464068078895
SYNPCC7002_RS11400,7.028055820715831,6.9115840730961535,6.845154851109028,7.03024849722088,7.1743552185599135,7.1775616911706415,7.580960501993879,7.250268513729739
SYNPCC7002_RS11405,5.47263855216641,4.959978442987895,6.231901154498782,6.7204122398980335,5.196775849854988,6.992464832002503,5.712969910624491,6.907642294532686
SYNPCC7002_RS11410,5.866413458995632,5.0609344971688195,7.813354452939231,8.142976908678053,5.916370163945152,8.402180104351908,6.391294353496285,8.557067435097972
SYNPCC7002_RS11415,4.289486252444512,4.682132688433742,5.265440866548125,5.841350550580339,4.913821198544061,5.608645052936074,4.932959944511796,6.179919448799422
SYNPCC7002_RS11420,5.6284823046082755,5.364323491588455,6.794527629050018,6.443560458609684,5.657787705172339,7.0943605714806806,5.9896389981369875,6.9747257878278015
SYNPCC7002_RS11425,3.7627666359031338,3.663556541522303,4.664717481352826,4.868752633328131,3.7043130864818856,4.9103023347368255,3.964382990628087,4.883429713293541
SYNPCC7002_RS11430,5.445977769543247,5.145927511741808,5.730207163797286,5.8154167079912,5.3063432228694625,5.840313928687122,5.842725419770408,5.593630127324775
SYNPCC7002_RS11435,6.345678792427217,5.95461237673941,7.117984942059968,6.669808349082935,7.201788213826006,7.081023067860265,7.0098818314207,7.332684385459206
SYNPCC7002_RS11440,4.1908879081258865,4.664474452018985,5.1691055298079975,5.1656144324171285,4.710316254130991,5.191859258623915,5.117060868578486,4.768026892270263
SYNPCC7002_RS11445,7.51594353505664,7.516295490348605,9.840933069797456,9.940908953376491,7.531336142012601,10.01004154220447,8.04185068184522,10.530306006510939
SYNPCC7002_RS11450,5.253409500945246,5.162935009233786,6.273729259590232,6.060516984274032,4.958256836265782,5.583503739750908,5.374106759736829,6.019641948352034
SYNPCC7002_RS11455,6.471418384636467,6.138627847094938,7.60925964250177,7.39376573649,6.702683872104068,7.054938245584367,6.7808159747538115,7.122444574624418
SYNPCC7002_RS11460,3.130389791894499,2.35171415952342,3.3795399939569046,3.780264507039217,3.201425647164135,3.151702429260671,3.304044363957183,3.572998658913776
SYNPCC7002_RS11465,4.529984090774198,3.8679642302044703,6.169920001870314,5.7891716470281676,4.059226088487834,5.0542866637641035,4.1116979868740255,6.185140856154758
SYNPCC7002_RS11470,4.430494497172868,2.9434888985225225,5.115172591050737,5.261027851409832,3.212613779735264,4.293499808850841,3.7574024374930373,4.597590161097849
SYNPCC7002_RS11475,3.3258026891870673,2.8949780340660416,4.842242613064547,4.514456008708427,2.6285340604424063,4.028358202817345,3.005420462142632,4.412150683703592
SYNPCC7002_RS11480,2.8311695938122856,3.852777364801771,3.7328523201689467,4.015732595979806,3.2271779036745873,4.012004777994161,3.507883058114442,4.141581467233003
SYNPCC7002_RS11485,4.669071125273356,4.549701478932064,6.086764433754842,6.175226624250152,4.774706082643593,6.121842842697183,5.020832386942984,6.173234629446745
SYNPCC7002_RS11490,5.635394796480885,5.771761645322199,6.939677279455445,7.1797235996147055,5.739371518761918,6.930151407346721,6.323469579800878,7.10682152304654
SYNPCC7002_RS11495,3.4347748616165443,3.262660440542035,4.731307745689075,4.647978552340011,3.4395326566160724,4.724642149983872,3.910766328557302,4.537251659406211
SYNPCC7002_RS11500,5.4062363343907185,5.100522775578789,6.772239089593333,6.683693683937253,5.738937658653927,6.697947940046368,5.518614934458606,6.623232273437917
SYNPCC7002_RS11505,5.722270962548574,5.509386011996442,6.709833439314226,6.56315694673104,5.740806216033135,6.7939490639398485,5.857831379059858,6.563638388645462
SYNPCC7002_RS11510,2.7805214287896987,2.5183662816086594,2.6232804475003437,3.5693626743782656,3.1252477285370075,2.5167541993064804,2.642525581607562,2.669602603985197
SYNPCC7002_RS11515,7.8061007709351715,8.762394522132757,7.529601641539901,7.200022960077886,8.380640735250655,7.450229480789311,8.928733993612072,6.736187960375286
SYNPCC7002_RS11520,11.539295641762171,13.028560710303335,13.885674206178997,13.663808442193837,12.40288543466313,13.47611618011096,13.34715596345152,13.128004412345268
SYNPCC7002_RS11525,6.283676438203383,6.628070346170167,5.365868700334047,5.718922396373963,6.588364280968778,5.742182361515321,6.7038720877758315,5.956970126315069
SYNPCC7002_RS11530,6.085680873982299,6.081608772042428,5.608602131799461,5.653553663313554,6.247737047189938,5.751655742403156,6.25918677270308,5.65436191194671
SYNPCC7002_RS11535,4.924686664211319,5.168724895058837,4.596329003694176,4.668967060029201,5.063474318764389,4.704734185536898,5.235796824599537,4.467146650203701
SYNPCC7002_RS11540,5.250144425939263,5.138265276038024,5.461545083136091,5.6545635311796225,5.3144220415492915,5.298273095766485,5.669727556206152,5.497794844943187
SYNPCC7002_RS11545,4.90473525457702,4.888906763219292,6.728233125842483,6.747845653608721,4.699243526584772,6.739230837442287,5.294795122498489,7.2703434446402815
SYNPCC7002_RS11550,4.962380801228009,4.844748907493506,6.82009646849045,6.651471687539635,4.966073160698052,6.729662043334392,5.2853145754767255,6.739598660466769
SYNPCC7002_RS11555,4.434902055084497,4.400027521057021,5.204514731978844,5.31367791367925,4.9109466161281965,5.174581418800766,4.505720488139647,5.10588790311231
SYNPCC7002_RS17090,3.757536813548646,2.8410964168484187,5.242035897748128,5.5475853318933215,3.6931700300545254,5.332521247413629,3.1787385289793173,5.097936969874181
SYNPCC7002_RS11560,3.5982129480375313,2.464738056349472,5.611783890726456,5.011370083774531,3.2094165191590274,5.030748482121333,3.5639896281649412,4.905688298123551
SYNPCC7002_RS11565,5.6711365008436845,5.67861796524494,6.270427852382612,6.084290174350974,5.740900274253559,6.454593242427099,5.979158334788865,6.540121627510313
SYNPCC7002_RS11570,4.834752893790686,5.223952389261926,5.407680720804577,5.714450723993875,4.6369962413565675,5.515719014750609,5.150367552115871,5.730751420890351
SYNPCC7002_RS11575,5.877594791610062,5.926697288551178,6.247280090999032,6.43509110776749,6.210804501733201,6.488561650094262,6.348683441807641,6.605154505623914
SYNPCC7002_RS17095,6.449198597376646,6.269640459880519,6.690681284326238,6.6272890121667425,6.263803105786444,6.198493940294382,6.565982158628091,6.370382126562127
SYNPCC7002_RS17100,5.769175045559092,5.584487154558611,5.852992605340905,6.082656687707582,5.78547921735404,6.1589634031601745,5.704163931294917,6.418507919598979
SYNPCC7002_RS11585,4.557328266813296,4.6639810386189815,5.118501496289367,5.443522683062939,4.787441985824024,5.183824491283364,4.942950950261214,5.346346678034932
SYNPCC7002_RS11590,4.474563107675485,4.124772496066252,4.949497582855581,4.856897831860341,4.574283298724747,4.968121270126647,4.865278976991995,4.731569810494939
SYNPCC7002_RS16190,4.335159650955499,3.7330842055838427,5.969743436442817,5.934701743754241,4.151906793052048,5.753270771848085,4.611759145224632,5.741858122930404
SYNPCC7002_RS11605,5.825667686769723,5.575196767026154,7.190070286528518,7.445562068663749,5.544037113301091,6.842397171733027,5.9660725261436856,7.030883696039397
SYNPCC7002_RS11610,5.492540743801093,5.160354749675587,6.815560376329825,6.754556673248351,5.394971546123324,6.32644738318963,5.702316836325269,6.4881237720697165
SYNPCC7002_RS11615,6.1567861640497,5.783876538666093,6.3525658516876655,6.325938433246882,5.690526008367301,6.4527007817602655,5.487101437934707,6.488177482752454
SYNPCC7002_RS11620,8.503610655704316,8.22548210508418,9.41139347644107,9.111431290016272,8.631301577775815,9.380879016914967,8.592915317100037,9.422725628851577
SYNPCC7002_RS11625,5.865782216256777,5.765925898888234,3.802058590741281,3.6662586297774893,5.8624077646106265,4.730098137878959,5.449059816502014,4.352772451044374
SYNPCC7002_RS17240,4.112069591487978,3.305413682547461,4.2922666074393225,5.625776797522709,2.85551661023628,4.136507641177107,4.477931961916201,2.9145036303120913
SYNPCC7002_RS11630,8.615774512334948,8.103264228273241,9.10486622858591,9.150059990961838,8.487817539825805,9.156756472751443,8.683265245137463,9.198337964677588
SYNPCC7002_RS11635,6.80365543797492,6.048445436145053,6.798921152926181,6.8974472963334925,6.52247528251669,7.349161857684941,6.7701398532815595,7.129579666218113
SYNPCC7002_RS11640,5.295758612914808,5.059065139926269,5.582302365994703,5.7025826303212925,5.072807787135162,5.745891105634337,5.4850071241393366,5.6102969457251834
SYNPCC7002_RS11645,4.721373650149428,4.596141649606777,5.093142358473644,4.761513540618751,5.0193106902507045,5.017725907358686,5.194384404370417,5.806727987358004
SYNPCC7002_RS11650,3.7011450606029994,3.7170519545554166,4.792408063389422,4.840776993870972,3.7388414481712493,4.869609367480574,3.8089786001592763,4.905642950123987
SYNPCC7002_RS11655,5.795446208085661,6.151378652890849,6.507234853628717,6.393054700283236,5.781531408701537,6.2627581742384475,6.0202741984266215,7.5294477716655575
SYNPCC7002_RS11660,6.887594868910325,6.701058371890351,6.253302617745491,5.821471885602025,7.303364445536988,6.490679037781512,7.264001005807002,6.29144185802029
SYNPCC7002_RS11665,3.544644351093589,2.9144343383857563,5.315475696707765,5.082715866481528,4.2832035352897755,5.180488084262551,4.5922335857085805,5.222885608111273
SYNPCC7002_RS11670,2.3400494426409595,2.8353187581905996,4.260127491193247,4.256702627890193,2.913334077901409,4.04756102573062,3.2091215071475596,3.771475106273988
SYNPCC7002_RS11675,4.9435833178307576,4.359874821540477,6.934010263688041,6.951142754862808,4.9445582247690085,6.613816721131124,5.395385078569307,6.618885280004603
SYNPCC7002_RS11680,5.542356116664494,5.026036824201637,8.344220761377949,8.662927532485703,5.4470428604479055,8.175056104559614,6.2182310945477095,7.127295475747422
SYNPCC7002_RS11685,6.308203238415887,6.370832060578343,8.23870760758836,8.367143984489156,6.435532001008168,7.998299841487685,6.846624665699291,7.371046649257216
SYNPCC7002_RS11690,4.668336334601322,4.898242685596431,5.5566648561153125,5.798193845346601,4.794583430193146,5.892802924442901,5.140665531965137,5.130881941349197
SYNPCC7002_RS11695,4.710710937231864,4.711927579074336,4.598013560545367,4.9198698404369,4.70786327191868,4.90959515899653,4.8350979889056465,4.7593736793924055
SYNPCC7002_RS11700,5.691163449040133,5.717185984859804,5.454988283184142,5.286149948144439,5.901177777471151,5.488555948608235,6.0809086492447175,5.686544823456744
SYNPCC7002_RS11705,7.048974872469846,7.005128307554326,8.659113197564732,8.7896567126833,6.941823174831312,8.038127315466198,7.557423814055089,8.135714176776318
SYNPCC7002_RS11710,5.369594761138202,4.914469105529021,6.18509260119591,6.165721532087666,5.318042189196458,5.913682175841216,5.65812958732238,5.6677132287624765
SYNPCC7002_RS11715,5.389516753622416,4.895752823886288,6.1878750734111385,6.244020655079723,5.52441196297937,6.2203648492688135,5.84676417403006,5.82679593136292
SYNPCC7002_RS11720,5.254000800534039,4.7263428737049145,6.8940966446656695,7.047714866635224,5.3207391009581535,6.881367368464438,5.647600484586375,6.740885350091074
SYNPCC7002_RS11725,5.74154806659693,5.427555335742193,6.385707196960475,6.6318575279068055,5.658567714101909,6.599693043118801,6.180576126221674,6.152717718483231
SYNPCC7002_RS11730,8.201593254199613,8.402615228038881,6.815147902177034,7.056493472321263,8.11008898139962,7.2121934454843055,8.222036723279906,7.046845543832917
SYNPCC7002_RS11735,6.225632584659039,5.703789310018251,8.352552535826657,8.279239195749646,6.327823678534077,8.460440020364368,6.694239362817774,8.388730391958957
SYNPCC7002_RS11740,8.226237059585626,7.768513580868995,9.340797009066426,8.508171859450991,8.555453028782475,9.530966110283245,8.27792776374741,7.646621819831121
SYNPCC7002_RS11745,5.828102967885095,5.45549112123965,6.669064567279635,6.494328917227833,5.727160135898784,5.95571160465523,6.570300930106801,6.476849105284355
SYNPCC7002_RS11750,5.997332620535717,6.041100335535768,6.020551736047561,6.193184845714275,6.537030269759811,6.266162861639008,9.81924655413939,6.231676011483024
SYNPCC7002_RS11755,5.423776781792457,5.582757073565101,6.304346633207401,6.216298732207438,5.971034980607029,6.245038686245075,9.220328434203399,6.18292434252581
SYNPCC7002_RS11760,3.738043025718712,3.638533061838022,3.9151595144334106,4.636986969846469,4.418546583370503,4.150245890341616,7.469880833674177,4.7609252780142866
SYNPCC7002_RS11765,1.924076125754294,1.5532747727189662,2.49863182450396,4.110938174852096,2.448518911944945,2.5217272283737855,4.757558839001225,2.3005763299187447
SYNPCC7002_RS11770,3.664410813081451,3.2094102021129407,4.813589587518149,5.337486208283757,3.9379632470789527,4.705081710698591,6.820696925616551,5.0452026909991305
SYNPCC7002_RS11775,3.068056558941902,2.723587201106341,3.9232637983261247,4.626891860178309,3.641041103764984,4.249430024560891,6.385723039099139,4.162904716651588
SYNPCC7002_RS11780,3.6359142695707813,3.171099545713912,3.7924879814676493,4.763180652343948,3.8271152425739943,4.377910121621177,6.2577089831226616,3.783241868610169
SYNPCC7002_RS11785,3.2912120278003423,3.384080323376905,3.811426471117274,5.021415669293408,3.8085363666712246,4.240117570062151,6.446326313256406,4.118513890694979
SYNPCC7002_RS11790,3.5992203391993036,3.58314961808325,4.515196576634872,4.742078813319276,4.163579065156838,4.2932913082091355,6.566424881171572,4.562904427720141
SYNPCC7002_RS11795,3.7104282258189976,3.82665462634366,4.793516153977903,5.003028054887453,3.607191956268241,4.30788318470841,5.7179663444074,4.225997042080826
SYNPCC7002_RS11800,4.226676937165593,3.998660057820433,5.467169788910884,5.660243823220703,4.529494613970584,5.074430444416451,4.879015212123149,5.052034747532236
SYNPCC7002_RS11805,5.801052990504745,5.817740031911459,6.691739910770904,6.578882550736801,6.009970921556687,6.901855192287305,6.095595923000092,6.52934332949006
SYNPCC7002_RS11810,7.922675641799456,7.47581874256388,9.237294494234256,8.960643777568288,7.839612583962833,8.901223675577024,8.038736455856643,9.049372868147252
SYNPCC7002_RS11815,7.124233030662485,6.871785065400274,8.521673266813988,8.464557456820117,7.158746547610788,8.508632078648919,7.446024048595491,8.339101960332993
SYNPCC7002_RS11820,6.866727772795709,6.632606309112825,6.058395057131411,5.222159093577049,7.1400583648282385,5.9158552212423965,6.755987141736944,5.159016534914165
SYNPCC7002_RS11825,4.678202224873242,4.200921763841253,5.896347337926851,6.04396672348985,4.758570109968779,5.883243970540477,5.066703908904204,5.75879863982497
SYNPCC7002_RS11830,9.436021912307547,9.65502033535246,13.591857668497445,13.037093527910598,10.678174521351155,13.34115042770683,10.792248052874063,13.921277974693893
SYNPCC7002_RS11835,6.17635978987752,6.259110901441043,6.1382727910142005,6.349179582984499,6.329948582905972,6.297667874261403,6.580787624564563,6.360766031594628
SYNPCC7002_RS11840,6.092144454983382,5.829062048900124,7.106421275750015,7.152061056920496,6.450857740344518,7.306261287115374,6.7401117578764875,7.305586596605349
SYNPCC7002_RS11845,3.9385793927980486,4.024272247197757,4.503511476524585,4.915279553740828,3.8774951473990913,4.476856659915211,4.1441340025637246,4.145492122933391
SYNPCC7002_RS11850,5.343049885669971,5.091668765830587,6.41508874060212,6.389976548072533,5.829135362902679,6.183054964175525,5.737958405042362,6.2192414842648365
SYNPCC7002_RS11855,5.220544099462268,4.868575519548459,6.759335832076581,6.882532510972609,5.346659339891842,7.024575713172379,5.718085071561927,7.460924967244304
SYNPCC7002_RS11860,7.490082443679818,7.666641506495197,8.521755050617621,8.568645421481246,7.496647898684137,8.650941134457234,7.605024277717094,9.039797976073933
SYNPCC7002_RS11865,5.959029633270349,5.879976975708629,6.684986447398104,6.694353855581822,5.739226755002891,6.4576872266188055,5.944621552109018,6.36929510282424
SYNPCC7002_RS11870,6.212448311113836,5.044126978467223,11.097164737813282,11.070306895961814,6.913761912557207,11.085059410621792,7.36851866604929,10.713427428253215
SYNPCC7002_RS11875,5.365177803363181,5.306240945002125,5.151022027122723,5.088926425510465,5.640403471544092,5.328046416478878,5.872355339902361,5.325965473585819
SYNPCC7002_RS11880,4.589285616214134,4.018927288496799,6.848005540031207,6.414770898005562,4.658571141639738,6.93286982690611,4.703872492343415,6.698229566266047
SYNPCC7002_RS11885,4.890994298021058,4.617749869284628,6.499098958327427,6.491391960333572,4.9856819299516495,6.31128574792831,5.474770625720001,6.522574196016718
SYNPCC7002_RS11890,5.629613139424361,5.46145136280593,7.281514271760087,7.160027792183614,5.615778892236038,6.981225766326604,5.965302240379144,7.131916372338538
SYNPCC7002_RS11895,5.73610205593985,5.737568344023875,7.4058943310282,7.891217837008461,6.246843354841262,7.4180677563363755,6.59559658996149,7.813333577042272
SYNPCC7002_RS11900,12.248306250616631,11.622769227054826,9.97474184905801,9.155781673918636,12.207716599682728,10.721785995363245,12.082270173244408,10.268863135590449
