Geneid,SRX368713,SRX368714,SRX368715,SRX368716,SRX368717,SRX368718,SRX368719,SRX368720,SRX368721,SRX368722,SRX368724,SRX368725,SRX9848492,SRX9848493,SRX9848502,SRX9848503,SRX9848504,SRX9848505
SGL_RS08860,6.480736575391358,4.688106324605371,5.74519317835383,4.379438609740116,6.76511440882455,6.305643355013849,7.386053196453515,6.600459945623225,5.326414360627735,6.046713781871222,5.690711702251536,5.685316112782083,3.4208379291535382,3.882787153767082,3.887934443950261,3.853479713431697,3.9235399965534232,3.936442023563625
SGL_RS08865,5.7827606279755415,6.648459642754169,6.4766121144383675,5.355225003852957,6.453315922475602,6.738536590830031,7.91379156747259,7.012933257777626,5.935050205888343,6.410594166350915,6.828697623394225,6.522026802626796,3.7337178255924814,4.1797831379177195,3.773039599691001,3.7213303533816755,3.576504272555076,3.893472892088926
SGL_RS08870,5.108256339457881,5.6191219042835,5.730921741357981,3.4515588899500544,5.629386993658411,6.325748720137659,6.86318535072916,6.34878835747564,5.4730915144071055,6.333368024259781,6.305135634792536,6.286905411316042,2.958586415156788,3.2011707208912132,3.4578048090942786,2.901363518885758,3.313273985755777,3.445471354615026
SGL_RS08875,5.572474142749926,6.202031282225884,6.217450795158755,6.14326688463102,4.967812834050517,5.7770736352113925,7.04616329181577,6.923816375311674,4.354853318251592,7.075647352053618,6.444233831148184,6.623521253567493,4.020424099891014,3.8443223006855103,3.0034227139092433,2.0307061206808505,4.299639678152964,3.828957948499686
SGL_RS08880,5.5886513275866765,5.591625294077117,5.996426108847134,2.200423929633457,5.15605954408232,6.072214472429376,7.110755969617659,6.213526114751479,4.678484286629901,6.37533197469788,5.493549013662741,5.519630099532867,2.7007190269291783,3.413487013559407,2.0599005292492376,2.4487476946272753,2.8160377380682986,2.441413097719833
SGL_RS08885,3.714796736762158,3.561320970287061,4.233326957549313,0.9453769710168642,4.53363449290033,4.774005919201143,5.695460617571757,4.956181322227814,3.822191266962913,4.107697492699069,4.90768246479727,5.015854916619304,1.1936812409094784,0.9611104846140152,1.3960367516309489,1.7206374566267713,1.676172892534276,0.9088327322890906
SGL_RS08890,5.78464231263722,4.826461028418824,5.544820259644489,3.919317449205821,6.186384469432905,5.510231109026342,6.50549906436591,5.935847719011005,5.359787125213135,6.248977175764719,5.993604944963049,6.722496805687038,3.7837328365368754,3.9729663580443555,3.76469537833605,4.486418921679261,4.3197216256751085,4.448634885715583
SGL_RS08895,6.339690143881268,7.069459728452207,6.858259461676668,7.329537191527018,5.848461391099132,5.856628191948269,7.1560953921387895,7.1179304875922655,5.41764128253193,7.082231382601834,6.915824321272726,7.7509967042154475,6.383061374418063,6.258161072199609,6.161529214013182,5.089004691439896,5.321959178255058,5.255768622782354
SGL_RS08900,7.099163876131918,8.458430976736675,7.851164928618338,8.077756896684187,7.393421031809354,7.660417505875172,7.556669877427289,8.778620948424306,8.034618030864836,8.809961647545782,8.230306497734363,8.83298107621378,9.95002339641498,10.73238500566937,10.699179571282343,10.19907392198069,10.103324303923685,10.141990208052446
SGL_RS08905,6.279558411689871,4.7828153237347415,6.062948442143074,2.5970464115864966,5.4717340097665295,5.728660723656934,4.890033019413753,5.944783185360669,6.035925407048971,3.438945684983909,6.6851129197933385,6.555103129481648,5.49233299685414,5.563030363277365,5.349285420603437,5.584104579568313,5.99762821017102,6.101520707102396
SGL_RS08910,7.668115991906901,5.675476989560436,7.876508838615339,4.327654357247597,6.708000621601836,6.073277892911309,7.699580287303865,7.161258326370408,7.930447685074504,5.323782990926884,7.842787552489901,8.615228324992794,6.284443047253085,7.085061528296144,6.921685867941516,8.193786400582677,8.683513181334122,8.444046693085257
SGL_RS08915,7.49049432044687,5.133651419204918,7.172218846686236,4.337208984178025,6.863904116041788,6.678562855765783,8.129706757560655,6.227426546847325,5.123318663351632,5.789346604178657,7.011935793362606,7.628905360290219,3.5741525538705026,3.4899301131301597,3.4984410803578374,3.1336071298116597,3.6315167678135634,3.699373724984457
SGL_RS08920,7.67940261308698,6.802427806937079,8.63957650768274,4.561059259966154,8.869568846421084,9.214915461107337,8.415049863018094,8.162430680432038,8.42816240693261,6.86944752928291,8.6441831964435,8.92518844473372,5.153048491499619,4.565392872085204,4.821751924447556,4.894867645446477,5.1445736155962125,4.875423645040059
SGL_RS08925,7.16856812418389,8.30264998296765,9.204380809159943,9.15694838143264,7.592430547211219,8.085730479890191,8.214736828558927,8.055001114556184,6.332290514590254,9.58616454941429,8.888590899212451,9.804757826080518,5.900341552319847,5.895891125593264,5.911537820573278,6.158929359846217,6.265518237666101,6.2155185438526965
SGL_RS08930,7.210101753059192,5.64747229422829,7.028452479117163,5.2493222776593305,6.100700921396576,6.37080999782601,7.508994257155806,6.294334307490726,5.524786085195405,4.066248532973655,6.465055312535498,7.7216165322868635,3.719660292562946,3.9265306890092573,4.038390748265512,3.8989310645687376,4.679508522013399,4.286315865143271
SGL_RS08935,6.041511626030698,4.602495165718993,5.890744884961591,5.6494509179848285,5.069457293827391,4.987967291803923,6.461700742851198,5.127543607034067,4.107397448008626,5.114933949439734,5.496461611622098,6.205638936775803,4.659223239459718,4.916143557441702,5.307938355682131,4.848804917756533,4.958390049808617,4.865756512522764
SGL_RS08940,5.176756493795928,4.5819673101022005,5.148287724858669,3.1480960241639715,5.5790999197439675,5.34488757515631,5.621049381244071,4.811048218543715,5.692498323227452,4.387521008678408,5.81394934963267,5.3478156515162985,0.7900834232172445,2.0059729291614032,2.001383675228571,1.3925787975820099,1.7363797109177266,2.3853899815537356
SGL_RS08945,6.153634206476812,5.451939103006449,5.7982747300566455,3.488804831515823,9.09539197708299,5.766202051613725,6.699440210155152,6.002446197406816,5.029250860811128,3.80293423266936,7.048899778581794,7.59941469405903,2.3304028812860706,2.8281013256122276,2.9560428980601814,3.2675677662491465,2.820547658803716,3.0195325021847585
SGL_RS08950,7.193927273233947,6.273423286574333,6.514962866373502,5.388352463651491,10.751397894402619,8.576901335702514,7.802284623229245,7.800587365407592,9.087771692735165,3.939737629662884,8.727130017670286,8.62413873957125,5.854450675003824,6.438385333391849,6.691248797216732,6.417834475346581,6.894735916195365,6.873716856833056
SGL_RS08955,2.138007983909361,2.8802779382855728,2.8313933974294425,0.0,11.20729421556268,2.204782635142688,3.927490652337902,1.3831350497642116,2.380436893679029,2.5315216090359405,8.847352491804104,8.156059067314345,1.331258000545399,1.259369838029477,0.9715415746007807,2.9560407515931413,2.9513592300976303,3.7163305086290443
SGL_RS08960,1.1719744185956593,1.1191016554252036,1.1940356158026262,5.050238867876401,10.992583575217472,2.0368116971647137,4.132499874432886,1.4738623110943485,1.8822672869582546,0.0,10.120477567064697,10.031259036346952,0.0,0.5979328599368101,1.4699604894848706,5.812651425109687,5.6730376890288845,5.722064636497733
SGL_RS19340,2.192704143725146,5.104560077413648,3.58636875002807,9.074256672929204,12.891628479602762,2.5979056091675314,4.708152888863335,2.1301156854397956,0.0,0.0,10.580459322900275,9.186385459623406,0.0,0.0,0.0,7.0217614048676955,6.652011819880405,7.36515221893326
SGL_RS08965,2.2475127446351997,4.536381864142811,4.552921874454559,9.438523689701343,14.677874040569478,4.699088350149921,5.086685733429763,3.6462786227542425,4.398507988849318,3.911947595580853,12.238449682139436,11.424145500834648,3.952468422646687,2.810767458450164,3.1888627466312696,15.899405955343438,15.868333485097377,15.869798703649506
SGL_RS08970,4.873705458354777,3.028265817438579,4.254794636726358,1.1548047585740575,5.269607091949178,4.484753674774326,4.871932330400966,3.9852261088724856,4.05743569079099,2.7523576764296114,4.710905512070743,6.235364544132864,1.436027144475987,1.6034046900962693,1.930069027932287,2.01505558455307,2.2866535229548792,2.3083765238817984
SGL_RS08975,7.560746971883627,4.0847854996403825,6.36947017000216,3.0955784908188364,7.978083193221844,8.744130864562734,6.998934630733265,6.337915779279867,8.767320837804817,5.225557779010585,7.221223010837687,8.050186906649264,2.141267565140754,2.5120881538791613,2.804748100780983,2.931667196317434,2.548199271505547,2.9957251179561153
SGL_RS08980,7.335967960238035,3.680875079885206,5.779302047915144,4.602924655373972,6.653692685081269,6.220615355874229,5.971223535493772,5.555509359258966,5.906925676839464,5.1916499112780174,5.651791040562684,6.121564427593759,2.533608548575391,2.877079651800409,3.4595004858096687,3.2607021420782574,3.869610515398609,3.457823425290524
SGL_RS08985,5.556853730610357,5.7309744028464396,6.136964996742657,6.627578288696765,5.753654307858107,5.538744234146325,6.2198012252426516,5.813076907800073,5.231707773243798,5.787269044028139,4.997031589717619,4.4872109987431825,4.980344928780923,5.2266556051905,4.938476706876482,5.057254927312178,5.394766164650209,5.531479028810966
SGL_RS08990,8.766867475802597,7.125325637691777,7.6411290729623085,9.439379509187912,7.775741316533618,7.699650690380069,7.44034081084981,7.009447172216051,6.350224988315362,7.797549928482896,8.571015572191206,8.729297376462508,7.414628103570501,8.409199945175006,8.202818894710148,8.301179673398943,8.370320503666791,8.42969081137251
SGL_RS08995,8.27682087214612,8.967044734881508,8.485543694287573,9.340858786449493,7.8203043544547866,8.643640488241209,13.388053055205287,7.280587790772218,7.6951364664795525,8.530399425578654,10.533121307136142,10.447145159627391,9.537707191048256,9.609678411410439,9.61111881640584,9.644554989980387,9.71445501575904,9.629275960883753
SGL_RS09000,9.03572555051851,8.985421030568967,8.697835533862595,8.957299580438594,10.071466652831493,10.532473606471703,13.129025319666875,7.958176992770132,10.195019288387446,8.431666572364099,9.975286056542105,9.011346582092715,9.687038631785729,10.651213174896402,10.595391867501675,10.496096528151057,10.344897370453587,10.576979691239739
SGL_RS09005,2.5740633842677263,7.266137636411646,5.036755186836363,12.55077971205356,2.5442446504116383,3.1518355348797904,4.2045882506233765,4.214975210689685,2.7915570189808343,5.636853531093477,7.233481871992852,7.6633039367623725,6.6885670867797105,7.264821920308332,7.185108182648474,7.047569190997528,6.772209209231557,7.031753094034465
SGL_RS09010,3.5257734083269603,6.236367471877752,4.972711299931802,11.87966530763581,3.789085289997551,3.5191289246196615,4.197770854912628,3.4107851645299054,2.907657339840928,4.189802852648911,6.834271243782562,8.14311056723395,5.041693674731514,5.299611537903075,5.041802182609578,4.059733042398978,4.287874012575377,4.483574129268913
SGL_RS09015,4.809446542517676,5.578592624374027,5.254323371690268,10.457529623015372,6.449244762986312,6.647428570707115,6.153482456672708,5.11112168700351,8.58635460169985,3.6327267743916414,6.790312839894092,7.169081549524623,5.02855723607348,5.126616509624169,5.105197177505217,4.447812047209092,4.444458287220906,4.609744380895163
SGL_RS09020,4.561428054286163,4.9892180700247595,5.528443251044923,3.5492384906994903,4.618212566488552,3.941321221397497,5.776248844746286,5.639246091190226,3.6947611650715535,5.269274921880364,5.812292864846165,6.217380779611713,5.892698082516143,6.015777705134646,5.735083250823638,5.9566772144256666,6.014663122274977,6.026258837754701
SGL_RS09025,4.300208960899707,5.450367027139707,5.1433382669373895,6.1349587055599075,3.8235175270031814,3.618176610776561,5.869223132024536,5.614155055777959,2.968090622200121,5.172044878882779,5.471508541443767,6.6808704896802125,5.633698100182213,5.8289160426380136,5.693548427824251,5.884672201530439,5.74781395953085,6.063020110551639
SGL_RS09030,5.1605951575376645,4.961321496904648,5.198933662073833,6.410833843590093,7.027758065157568,7.928608011790048,6.128591064991315,6.64291243993566,8.607842926880318,5.91273809114411,7.427837738672532,7.415828530851884,6.5059916547622905,7.347873270118213,7.150547859290238,7.440759166269826,7.314711394520269,7.519387928516755
SGL_RS09035,5.057074184378912,4.87635231685366,4.531317113606104,7.000255773527371,4.598447258269517,4.299621223272378,4.54747311188364,4.02398870163449,3.814585400142403,5.854437205636126,4.842246049508429,5.110460601369261,5.250760450079278,6.008005967464564,6.07347734550157,5.732838556428073,6.099643267711112,6.206382526417218
SGL_RS09040,5.163832321364317,1.0867277726446187,4.3613115168643155,2.0736976655639845,4.603608638860433,4.485242740912631,4.86758489664756,3.6928534440844496,4.091773236475337,3.427640834832071,3.8261095634070177,4.183094385249896,0.7775203574852035,1.2601547116539393,1.3697151228357205,2.0184340729775396,1.7701623495398653,1.7799358094044528
SGL_RS09045,4.471220757718849,2.3444187601385487,4.217689806725088,0.9988078809890489,4.234511063821131,4.2195929740049,5.414655275538278,3.708917610570497,3.13870069263389,1.7378179858833684,4.649610886386204,5.562928740840309,1.414719436745866,1.4110584813672842,2.335614320493699,2.4149545166993427,2.417266599341016,2.200480878481524
SGL_RS09050,5.104207749127539,0.0,3.0268808134577165,0.0,3.772771188617806,3.679729102176007,4.804004368807625,4.279684345935572,3.347493731744139,0.0,4.903303941313011,5.606012701942827,2.5758385204152248,2.4755758054694734,2.051329484610743,2.897752662383895,3.6393898180736017,2.6025743735406586
SGL_RS09055,5.710666753692899,4.0053361183965075,5.404894799077109,3.167804997244161,5.155874697815062,4.977934395714971,6.082862202367063,5.3274256091274586,4.674020732179282,3.800536303300525,5.486331406978581,5.6831211748729045,3.061402055158447,3.3490950511312616,3.256344342600521,3.9869652522477974,3.9609876206240515,4.002337234447941
SGL_RS09060,5.717380397059858,3.656540790838524,5.413783857630364,2.375231825899211,5.973067650806111,6.0782215708478855,5.898039006413914,4.878756922819956,6.099131774158732,5.570924061625743,6.332690849866744,5.57480243447919,2.770724030202947,2.3265359433603954,2.6247920715580917,2.226136993820037,1.800601101699627,1.7579455507104635
SGL_RS09065,5.249406580338429,3.9861207545817474,5.5192428393250825,2.3895387041292264,7.504952643732969,6.775694998440163,6.3244953443538785,5.524617794574007,7.4373683429057955,4.380983109275037,7.113590596635317,7.016705029819965,3.8044773255934183,5.5897836626566475,5.446303984524286,6.04100429868263,6.287355651977268,6.642043126112906
SGL_RS18825,5.8162980646182945,4.081371002528927,5.14056746087397,0.0,5.191018287522344,5.155512164963534,5.670890841271744,4.690873515882884,5.016132669215658,3.541059134838248,6.056496308203375,6.938206041921958,2.742729633117131,1.6019247081640424,2.538795852843224,2.8300085545056444,2.4583285796187524,2.981730050079474
SGL_RS09070,5.115833716443014,3.3653803733480245,4.892832105595001,5.039581019761301,5.112443676913396,4.892386339516234,5.609096255151118,4.170586484209942,4.111104223418196,4.187017222061985,5.497987576394147,5.680592861008212,4.2280315455917385,4.126442645608202,4.0689591702407775,4.084939988915497,3.958574791476797,4.343491678149069
SGL_RS09075,7.151379279348954,5.2945313465882196,6.964125935570107,4.011101917214009,7.187072945546506,7.024880011477522,7.751490085673187,7.003989095529314,5.559698963788285,6.629688133779329,6.597098498670208,6.657887196875505,2.9373894567315606,3.278144940669114,3.1151260054357,3.0744202160698317,3.3877409546862407,3.448399163856495
SGL_RS09080,6.255138779321482,4.469307217966469,6.344047718965302,4.047197071889887,5.806597765676175,5.773874470228364,7.306326238008276,6.283280759492356,4.895684888686148,6.1215833965946,6.737482532239994,7.245531527784991,3.944884611690548,3.939403255210157,3.5791511224011683,4.595988661446438,4.279580466913654,3.913561239834726
SGL_RS09085,5.650488257005577,6.7365110251038915,7.016472508933775,8.479002733123801,5.539443790558467,4.956578667363096,7.3203015953469315,6.060151746249809,4.246980200304155,6.300148765342447,7.056339734974721,7.71828637498327,7.62671164242211,8.597209369585812,8.500052218812998,8.926780216574244,8.941034239985317,9.003097170416728
SGL_RS09090,7.147132432086881,7.897697231794443,7.94433259445689,6.222523937813555,8.115849933902135,7.920020996241145,8.021595868137494,7.911517176506516,7.445506827052584,7.415178066380442,7.959319141477801,8.295457301215803,6.0636757327468604,5.934004813160085,6.107090062544511,6.215710559628575,6.197068940443956,6.219037222054004
SGL_RS09095,6.22270646734604,6.460036354173781,6.601227299723457,5.746605567502522,5.901957843305737,6.007845215747067,7.09378907221077,7.220157671337356,5.8966228313664875,6.773422301644535,6.943005628600643,7.3250362167735465,7.134303869633717,7.366008241068538,7.362276485822351,6.265622845917492,6.373801458182517,6.4158018128595184
SGL_RS09100,7.373368844720021,6.607393640758278,7.7123106327048845,5.717731037917872,7.746408141988394,7.833540765147828,6.985237282721041,7.2624758623472925,6.630595306120368,6.219335704884623,7.200771004883534,7.5109514783995985,5.100026377268824,5.016882939389215,5.0175004866469815,5.407459344398236,5.391236975781492,5.425919308613548
SGL_RS09105,8.287500366573932,8.604726134881654,9.317765849574318,8.10545861102612,9.378779836901524,9.317595981977544,9.389327487215104,9.14036756507774,9.029276254263948,9.13322668558135,8.776941744613001,8.899025331496404,9.499880751249659,9.65203565321131,9.731656925056752,9.557405824664837,9.654501159474917,9.685422390004575
SGL_RS09110,6.4426672310769195,5.701435866604864,7.234018779722236,3.0737896219825456,6.658185118370856,6.7476971612067995,8.281553188332358,6.289931568177818,4.88369521005817,6.032671834823916,7.565822866121664,8.398074065217742,4.851026408056286,4.980005842772856,5.042253952434848,5.3138125323099805,5.173753405628741,5.3783304715350795
SGL_RS09125,3.537141924114386,3.1599358449662236,3.9234799578202546,0.0,4.439349277699887,3.427319210013561,4.548524518628397,3.4636557889090684,2.722061846576946,0.0,4.526827634833704,6.318328849142,2.7386739256504224,2.531589226823958,2.377336142044536,2.872803248141513,2.6729119613033214,3.1269940662669207
SGL_RS18830,1.6873714711854375,0.0,1.0983582918543255,1.4747937300919471,3.425920928256412,2.7002728673564658,1.9748069824564114,1.0356295569144296,1.5917280924702726,0.0,2.8897146723547884,3.3945664828242563,1.7968715650891782,1.8084017954963187,1.5270894200925036,2.858387927125631,3.068088957541264,2.516817060950342
SGL_RS19860,0.0,2.117872132273588,1.9080157046906145,0.0,3.9006472277316018,3.3890688362126404,2.864898161253637,2.6008141629246757,2.9585048978522974,2.9438343861012544,4.2117438617761,2.6092438479767743,3.0293007377386587,5.17498840544839,4.870437883487494,6.045796279452782,5.744485620210632,5.884074505755073
SGL_RS09140,4.108954369967396,6.684580631599311,5.651947097973368,7.15961847000901,5.306762670775661,3.5047401242024643,5.052200198092406,4.493168135095727,3.259678980462761,6.211861685313384,6.7920034811166605,7.247231463486651,4.256567734076388,6.645080605327468,6.518748153104171,7.509154968171606,7.5200053827030615,7.317790034665084
SGL_RS09145,6.11274874537615,4.1482599247215655,5.9248233233073115,2.6725278948751963,6.860941272923512,5.988563981034046,7.020887025786337,5.602262647200811,6.3854224866137175,4.923126972812269,5.264681421957144,5.7892415031260445,3.580657748798528,4.371658132460782,4.530436401117914,4.883380479155385,4.891877809794306,5.041479239447269
SGL_RS09150,7.5569987453428515,7.767461440543254,8.207420159386944,9.808247701632071,7.074225319484681,6.29916853779661,8.432144683587376,7.802523213819728,5.432085711589123,8.561291424942347,8.142460400202905,8.77419929908122,9.037064594342839,9.21840307553061,9.215430848368571,9.722548446217502,9.84307175702471,9.869419428087015
SGL_RS09155,10.582201483268081,9.501734291282252,9.570452333571238,10.707381595151162,7.563993618622907,7.443944679759393,8.067920449208419,8.73458540184791,6.3980624171248985,10.928821699317748,8.596134845928363,8.654833922657883,8.50433286101217,9.149428811802832,9.10898175007277,6.348969023450804,6.6626319586768314,6.418678342279097
SGL_RS09160,7.929033529189637,6.95322846019972,7.97180067323598,5.417619076567083,9.212021263832536,8.320762437605676,8.40747278272256,7.395606634702142,7.877081815305206,7.897558783645378,7.195869642767555,7.290866346597437,6.324842214661958,6.59364067633799,6.686683328201478,6.8070763377292955,7.087706024748235,6.907767712116549
SGL_RS09165,7.163550082494324,6.5896182730777335,6.569035223181665,5.386381536686669,6.0507394163434896,6.720265068132916,6.583938961855172,6.636501180873999,5.376008131493301,5.521752483614211,6.932404057104325,7.532116577574257,5.835690139655365,6.347793479276019,6.497079293077264,6.551805537249815,6.707239689174636,6.66715805798368
SGL_RS09170,9.534787216867283,7.004976486739481,8.948310447276981,3.9899254479859225,8.503320371707224,9.06801757381319,6.489019093182492,9.337677699473938,7.015496603103521,8.364289363330693,9.133784164180794,9.333312290444814,6.2285883155455934,6.243087979777223,6.298030428754924,6.91651100720843,7.097708309674294,6.976771638113212
SGL_RS18835,5.795117355645908,5.083326068187986,5.867733793620337,5.842408223931011,6.6010831420215315,6.393530760069602,6.709938992949189,5.62167586550552,6.675661926567087,2.924821569177184,7.016546300127726,7.221485118290324,4.470471891433326,5.031872619886799,4.824231157484762,5.482021710292902,5.839909808559365,5.8691836995909465
SGL_RS09185,5.930811701957369,5.794870561002014,6.105009363791894,4.128023041945542,5.510731744399146,5.500600115545936,6.391629339302526,6.110424225124114,6.032478075985594,5.418659067179711,6.195000122565919,6.628704887410162,5.992368177026908,6.402606870866105,6.380814186504732,6.0754564606473735,6.37515978622001,6.362124306775169
SGL_RS09190,6.518490350738445,6.04347016807022,6.856937195026558,4.746991293288946,6.56265814179003,6.05220958916111,6.895152155372775,6.492517052687157,6.038090791013642,7.117032201688063,6.216068704034601,6.391551194847925,5.5986678088853505,5.591365458332939,5.60533944494053,6.272811150223908,6.153797589988569,6.3124368613102835
SGL_RS09195,4.800128916351747,4.443153986283482,5.426482644312245,3.085127224986654,4.824710037290116,4.148294965582759,5.896446604433126,5.045559838679911,2.8209453594698903,4.583998372227418,4.716268457667585,5.970911325321644,3.8353333298047207,3.6421848322984225,3.8106007147686354,4.760725478048706,4.854569905963288,4.978007952763052
SGL_RS09200,5.254292958968951,4.2830317380687895,4.73682838465726,1.9230076212516412,4.620763874053781,4.269411268411609,5.439953049969893,4.149774043741033,3.74951475059183,4.021443732002174,5.123846892083627,5.6180886736283275,3.330606919792451,3.165509054537436,3.5235582681248876,3.9292504965113535,4.024130746306708,4.092337108355634
SGL_RS09205,6.796037252586315,3.6011151873950897,6.523553901964656,3.027654399689663,7.077133855040985,6.465865313197563,7.316783416870115,5.651212022543423,7.185307438453054,5.67832610709792,6.193374774851362,6.496369074959168,5.302833721966577,6.477699095397299,6.3451499973913,5.40614465619907,5.938840446057822,6.0664498926064105
SGL_RS09210,7.008198508770789,5.493626296246377,6.586034099506985,2.5261789715834406,6.337819921092266,5.9565031378044635,7.3357793430915805,6.108915146963269,5.158197149122208,5.34941915603452,6.640165392744457,7.3739547066577975,4.623165879673371,5.338920624422827,5.276566779688678,5.398553351598634,5.477512852426962,5.4657584932122445
SGL_RS09215,6.630348577361663,3.2975722355816854,5.457035282498641,1.113817402562376,5.51967253327156,5.1782036320185165,6.458162045920775,4.883063946786603,4.627525580478346,3.3965985089862936,6.142172924229817,7.17190081917818,1.8441538733144376,1.8197923461138152,0.8646250303613437,2.478074954308269,1.9969706456648306,2.248607948290607
SGL_RS09220,3.8600005412019422,6.161974730068241,6.090824826094995,4.9696876145630435,5.318473736740547,4.938041172121332,6.30224976608499,5.671585917908508,4.29127669375052,4.787077069696182,6.241926445053541,7.333580203471814,4.626712866960111,4.793519336731632,4.711969718417871,5.436920393347216,5.415774434056019,5.600398070553655
SGL_RS09225,7.291655130142384,7.0663272355244615,7.544332124573938,7.304560010035068,7.839756761560624,8.19153139271928,6.404357883541079,7.701793727454603,7.001027696058705,6.838912614431846,6.377147249507191,6.895441929705344,6.9928022896041915,7.240629499239584,7.17602549642602,6.771083458463175,6.719969113778585,6.869348513746262
SGL_RS09230,5.9654270502611695,6.141864268906808,5.896488742211594,5.369324843433443,6.445592909875118,6.421476635159488,4.97130065482311,5.632930391852983,6.107461999520325,5.5071754499480425,5.955080352390226,5.681830643202627,4.268356418588278,4.51604258407996,4.600552195668698,4.510577079149214,4.5438113263974405,4.689272707105836
SGL_RS09235,6.645252803723381,3.6537092862223277,5.606992754455967,2.313335553558402,7.960554366247134,7.614749171390609,7.178527208170051,6.018836545457033,7.115579502787358,3.3627809751431954,6.316084990997083,6.364458322601804,2.1086571375540086,3.4792548868772437,3.1776823742159666,2.919252587845531,3.760970892393041,3.092113839670447
SGL_RS09240,4.040671933375247,6.169376483271427,7.205373038148653,4.067301358679106,5.516503184558304,5.230297105285346,5.656911427767347,6.815376373626683,6.736975498220583,6.034104321588372,6.367102786958178,7.336126593398679,3.142357895766811,4.322137188012827,4.252659666590735,5.308566527956843,5.140661354207664,5.245366939378868
SGL_RS09245,6.028769878754331,5.069108988506125,5.619888313811054,0.0,6.446656803147851,6.6510807458933785,6.163991750917678,5.618524781846688,8.01909882634821,3.464904050060173,5.658061834317252,6.412448327954821,1.1335787544461016,0.0,0.0,0.9162769651070379,0.0,0.8590990417123553
SGL_RS09250,5.930119656175088,4.122476875615653,5.466626890523259,2.175162355231923,4.306437076514916,4.705859684900167,5.44198012674819,4.22009073939542,4.038954545562457,3.2056065904781037,4.913579158088543,5.270933231165142,1.2041736512408234,1.6313387108171409,2.5241137860737934,0.9774616304688004,1.5127614052338159,0.9175514283882685
SGL_RS09255,6.486986581915058,6.6219211220843786,6.383783754393903,5.833602007294112,7.386263552540631,7.411578258804814,6.921133149472718,6.200662830388977,7.215797935689699,5.6654483587878035,6.4238948466734,6.297990578679856,4.641118798775797,4.947057009142794,4.893110851333204,5.476737781457901,5.385912575951574,5.752645075369424
SGL_RS09260,7.099967463680837,8.531930698090761,8.216989117970895,8.524798193442887,8.144894327222431,7.489530880224379,8.877525466198822,7.693858896731076,7.640034531673198,8.329840264190308,8.200508339331694,8.585670144112216,7.350329165147453,7.6724937741978625,7.6113011332827805,7.82790774539565,8.03322626800593,8.092780278320388
SGL_RS09265,6.738427030119671,8.404748763798185,8.002972322973626,5.420489935139626,8.927619066465184,7.638617609440694,8.983577381300082,8.107210453594641,8.69964989803222,7.542158659093437,9.22846973885662,8.846008727809744,7.952827347897887,8.210693686154134,8.18816500148217,9.664171248137764,9.870642788511272,9.533383529688116
SGL_RS09270,7.043517545105822,6.912443421859383,7.342936615264756,4.262663058470116,7.607566165498539,7.796253561392852,7.075929744497302,7.437022680893975,7.0741134850217655,7.073274541314128,7.450619066644146,8.013780377537895,6.517578707737085,6.808372900428556,6.725748425215732,6.768135998312124,6.921990325525694,6.899255492581293
SGL_RS09275,7.31560021692362,8.449106332539042,8.410259291136274,9.78324656031873,6.985240205263047,7.257416997604631,8.16081260915783,7.836688606327642,5.785596624664665,8.147629485770985,7.555814937370025,8.149933204055564,6.9302919987342335,7.178516223371115,7.238197039106833,7.047209400016826,7.23283903721928,7.3042835012230585
SGL_RS09280,6.846963085369563,3.374314358688011,5.228120645515896,2.375231825899211,5.122951771345325,5.033071939551042,5.5890543414130756,4.512881056592374,4.651539308286226,4.181463908322645,5.284520200859841,6.633775645764275,3.1944502816701306,3.1316318268941146,3.0674308034316597,2.90534917291399,2.9816768315346094,2.9785251211739365
SGL_RS09285,10.792153191242154,8.378027309083384,10.119463006263196,7.895175791179789,11.513578573139057,10.77591980812125,10.065241337105988,10.197054786792576,9.924381287606751,9.299592512357489,8.966729480687334,8.940513942360413,5.71602769642838,6.092171674914731,5.992810629680553,6.225076363795937,6.087152591898952,6.12634969015006
SGL_RS09290,6.840503509106275,4.652396409403536,6.07329663795098,4.690774103327553,6.620273973793819,6.297151763636448,6.95032898688615,5.836844490181894,6.944787988281659,3.416684070191069,6.719134499182965,6.981790668951579,4.19085071581226,4.750698479913024,4.371097044995967,4.3084291658220595,5.039949397818696,4.90814115975002
SGL_RS09295,7.121826533108189,5.942126977534143,7.774367128508111,2.9288549143276046,6.670718695673471,6.729792810237662,7.192467130458325,7.962991445327961,6.189454642142191,6.619934350129434,7.472230991827627,7.729824394359254,5.22849142359194,5.343728101097149,5.277998437432104,5.491129038285002,5.506481102141407,5.336351035203771
SGL_RS09305,7.020320115240937,6.126114618203852,7.139656635718338,5.177892846674518,7.7729003791575,7.729708902477853,8.503604603921785,7.3802591479143125,6.979584683080238,6.474120596031934,7.4493970017868145,7.790949446571002,4.7931129791311164,5.47319255947261,5.484431944053077,5.572843252980485,5.551039828525747,5.603384066179313
SGL_RS09310,7.639246948704208,4.945225200544455,7.199433315578879,5.375294308868121,7.516103660646342,7.560548199269757,8.020399524501542,7.1844209550258356,6.939947283977858,7.030898955501372,7.394063561804621,7.755302142871325,4.890279154522052,5.138564224264853,4.988008860833221,4.569838123857743,4.991410240763485,4.504883365275036
