Geneid,SRX2492746,SRX2492747,SRX2492748,SRX2492749,SRX2492750,SRX2492751,SRX2694285,SRX2694286,SRX2694287,SRX2694288
SGL_RS19785,1.5932318140189867,2.4545409356462353,3.5042958769497705,2.6617209192978577,3.241310270523316,2.745780801827429,0.0,3.446416036613453,0.0,3.850399763251259
SGL_RS04560,0.30495289496417866,0.30486828828517626,0.15470128196139693,0.3904875504339366,0.45420219657151484,0.7099083165349249,2.8237882711449105,0.0,0.0,1.7439589453924487
SGL_RS04565,0.6307848972581482,0.4494211304962744,0.6111225074753577,0.31197447277870227,0.14765187069468536,0.2768991684923031,3.384622543033468,1.5939765626905102,1.791327480272663,3.2033963576853357
SGL_RS04570,3.5210203035361216,3.4002015668934025,3.4465732911779243,4.130118344404672,3.474566542283358,3.4503513909522496,3.3921177898411665,1.8903465241266277,0.0,2.2235661646340805
SGL_RS04575,4.130484924746978,5.520331988781617,4.999120471702336,4.569524866256067,5.8338018322991365,5.265781356666792,7.310033441066273,6.951764996308851,5.899872380462328,5.6428345018197295
SGL_RS04580,1.5603952512779136,2.1110601653244188,2.0588017862299197,1.845325506317971,2.569778293492017,2.6889776483594385,5.367501794758943,4.796506272580667,4.407339515031427,4.656193531450112
SGL_RS04585,5.364221501130725,5.9989784150178,6.060477487781224,5.8274628009836205,6.0599791448561735,6.180551584981396,7.80274012359838,8.093484113173139,7.957257538149556,8.015070588795309
SGL_RS04590,3.700206334986258,4.062057411371105,4.221612761183395,3.7921819645814567,4.145873441041041,4.0832766694687885,5.6663893644445436,4.944825010776917,5.49558987707578,5.726424111925984
SGL_RS04595,3.4087746244728945,3.728747646337679,3.972286131930414,3.3172980572093107,3.864624604052993,4.206898149063836,6.303131104213226,4.700372758412912,4.722403467370329,5.695989462306087
SGL_RS04600,4.343324745778972,4.7925031647649385,4.289925540831962,4.282498061843158,4.587705337880108,4.596752190551833,6.020428970060588,6.553091544030714,6.278390894662823,6.157600918269969
SGL_RS04605,4.829287772222792,5.803252112715369,5.722518152028915,4.88453245110974,5.804242806897079,5.894660066829987,6.921671684691016,7.408525884488376,3.3151454295666247,6.143494489441486
SGL_RS04610,6.282804301133997,6.8493618898713455,6.669876881889953,6.646379709232029,6.859708527923061,6.846612188312701,6.022168692604094,5.723442058551644,5.0267630655906546,5.010553242217047
SGL_RS04615,5.853775117888857,6.521421564967792,6.3603724078717025,5.7833669283739,6.438481274517351,6.253686957621221,5.914437005204856,5.435100051235474,5.2121813394171035,2.750638712180009
SGL_RS04620,1.7955475994848138,1.7113289343942617,1.602855832440644,1.465402916198604,0.54846742433901,1.1247159034195828,3.7181294515047565,3.5106743872129904,0.0,0.0
SGL_RS04625,1.7208074832789109,1.225918177517039,1.4825199510256095,0.5901359003241669,1.164044889211125,1.2196451505354406,0.0,0.0,1.8385204643978057,2.750638712180009
SGL_RS04630,3.134427314231476,2.9260460704753433,2.804691062200948,2.9727889215888688,2.5034966206620255,3.0172227525657602,3.425667999673058,4.142892257533727,3.480205928307687,1.9352469144491733
SGL_RS04635,4.8502252200827005,5.83859492017268,5.411745941875427,4.773119579214185,5.281433809413136,5.31481438612926,4.489971513489591,5.454059851647982,5.923322966840964,5.40884431296
SGL_RS04640,5.772829743722471,6.010285181258911,5.614533353159944,5.9157271584743665,6.293847454442962,6.2216781866383,5.2362836624261755,5.238570194832294,5.168900976770628,5.179771568441165
SGL_RS04645,5.06083034314449,5.189021503123918,4.851746197163228,5.285663436789082,5.1499547873702625,5.221372651714614,5.48719672484773,5.512249086462623,5.0727777187281236,3.95658358775192
SGL_RS04650,3.5968230890700914,3.9505607574772004,4.0002255696917395,3.475552373875205,4.400569075546491,4.348137754234197,6.262399124484194,5.831615836010384,4.4944978419804285,4.752257842294378
